z1,z2,z3,nondominated
1573,1082,1458,0
1039,1595,1569,0
1122,1341,1722,0
1906,1433,1088,0
1387,1303,1269,0
1130,1690,1333,0
1382,1740,1097,0
1795,1199,1243,0
1054,1492,1645,0
1029,1554,1816,0
1747,1531,1033,0
1479,1063,1882,0
1881,1047,1525,0
1575,1061,1512,0
1223,1826,1222,0
1393,1918,1112,0
1545,1787,1030,0
1943,1102,1425,0
1649,1545,1036,0
1783,1457,1060,0
1687,1542,1032,0
1654,1006,1764,0
1342,1130,1857,0
1609,1495,1059,0
1306,1149,1813,0
1855,1434,1078,0
1013,1644,1839,0
1020,1605,1842,0
1115,1404,1551,0
1072,1475,1916,0
1160,1638,1300,0
1915,1081,1454,0
1181,1298,1938,0
1767,1090,1394,0
1513,1065,1557,0
1151,1569,1336,0
130,120,197,1
121,171,124,1
163,102,166,1
175,102,161,1
114,141,150,1
147,106,173,1
