z1,z2,z3,nondominated
-618,-383,-111,1
-237,-716,-205,1
-319,-161,-916,1
-571,-23,-741,1
-531,-530,-69,1
-178,-297,-579,1
-470,-727,-56,1
-899,-123,-369,1
-598,-524,-52,1
-629,-493,-57,1
-341,-753,-122,1
-333,-128,-754,1
-621,-154,-316,0
-297,-924,-180,1
-418,-235,-319,1
-496,-837,-51,1
-533,-111,-425,1
-407,-882,-97,1
-874,-81,-438,1
-836,-238,-210,1
-604,-190,-274,1
-154,-827,-303,1
-602,-382,-115,1
-519,-116,-425,1
-518,-203,-294,1
-651,-90,-410,1
-532,-363,-147,1
-196,-819,-251,1
-125,-714,-339,1
-167,-577,-312,1
-147,-349,-940,1
-550,-376,-133,1
-579,-130,-367,1
-541,-38,-853,1
-861,-210,-243,0
-27,-716,-556,0
-91,-396,-783,1
-512,-708,-41,1
-295,-162,-841,1
-519,-279,-216,1
-438,-85,-604,1
-572,-92,-439,1
-379,-319,-263,1
-92,-830,-401,0
-868,-234,-220,1
-347,-264,-348,1
-614,-16,-807,1
-9,-643,-769,1
-254,-223,-943,1
-75,-844,-439,1
-84,-424,-856,1
-303,-697,-151,0
-89,-795,-401,0
-423,-267,-280,1
-814,-328,-134,1
-498,-135,-405,1
-606,-619,-27,1
-850,-174,-282,0
-355,-698,-116,1
-336,-147,-591,1
-633,-660,-16,1
-123,-415,-516,1
-673,-14,-635,1
-249,-529,-240,1
-450,-81,-598,1
-447,-65,-766,1
-612,-760,-14,0
-18,-834,-613,1
-778,-452,-63,1
-307,-545,-182,1
-691,-231,-213,0
-650,-352,-123,1
-315,-919,-164,1
-863,-226,-227,1
-120,-548,-398,1
-637,-10,-741,1
-171,-704,-277,1
-215,-733,-227,1
-399,-798,-90,0
-77,-427,-807,1
-558,-39,-616,1
-866,-481,-61,1
-672,-138,-325,1
-66,-444,-756,1
-482,-347,-179,1
-433,-434,-150,1
-354,-145,-557,1
-276,-351,-330,1
-60,-488,-878,0
-587,-419,-99,1
-267,-744,-177,0
-632,-849,-17,1
-757,-204,-238,0
-278,-298,-385,1
-792,-67,-446,1
-162,-310,-898,1
-152,-416,-446,1
-418,-851,-87,1
-830,-72,-442,1
-537,-185,-307,1
-62,-494,-899,1
-558,-31,-666,1
-378,-359,-231,1
-120,-783,-347,1
-392,-92,-747,1
-367,-249,-346,1
-197,-258,-635,1
-187,-269,-640,1
-979,-178,-324,1
-24,-856,-598,1
-737,-67,-444,0
-533,-218,-270,1
-188,-578,-286,1
-765,-8,-646,1
-533,-84,-485,1
-342,-249,-371,1
-97,-566,-433,1
-827,-270,-181,1
-504,-187,-322,1
-127,-388,-953,1
-381,-487,-154,1
-490,-830,-52,1
-587,-33,-606,1
-39,-887,-560,1
-287,-170,-849,1
-68,-763,-442,1
-51,-872,-511,1
-116,-392,-575,1
-736,-731,-1,1
-422,-93,-604,1
-101,-941,-429,1
-93,-505,-485,1
-553,-718,-28,1
-74,-501,-544,1
-306,-554,-180,1
-896,-212,-250,1
-25,-731,-565,1
-636,-18,-641,1
-127,-339,-809,0
-927,-110,-403,1
-83,-657,-423,0
-408,-112,-558,1
-605,-102,-404,1
-795,-419,-80,1
