z1,z2,z3,nondominated
-761,-214,-937,0
-594,-695,-321,0
-20,-241,-419,0
-704,-808,-354,0
-941,-777,-217,0
-231,-704,-256,0
-946,-293,-345,0
-992,-344,-416,1
-638,-810,-88,0
-253,-379,-848,0
-189,-829,-688,0
-301,-507,-955,0
-957,-357,-925,0
-786,-698,-9,0
-335,-771,-887,1
-675,-696,-646,0
-785,-961,-241,1
-270,-682,-876,0
-859,-47,-619,0
-844,-886,-418,0
-686,-465,-994,0
-947,-115,-185,0
-718,-561,-399,0
-857,-202,-912,0
-609,-467,-732,0
-564,-364,-849,0
-348,-568,-812,0
-928,-412,-856,1
-10,-33,-360,0
-695,-832,-150,0
-522,-297,-360,0
-431,-744,-246,0
-759,-45,-576,0
-872,-561,-918,0
-468,-973,-205,0
-742,-128,-554,0
-415,-263,-599,0
-205,-215,-245,0
-610,-954,-591,1
-108,-931,-229,0
-151,-665,-697,0
-705,-545,-726,0
-777,-214,-450,0
-885,-920,-555,1
-389,-66,-344,0
-514,-704,-872,0
-218,-979,-511,1
-687,-58,-102,0
-920,-437,-730,1
-970,-217,-216,0
-618,-582,-908,0
-822,-142,-797,0
-259,-878,-155,0
-142,-658,-494,0
-515,-887,-149,0
-616,-858,-201,0
-85,-914,-581,0
-732,-927,-502,1
-423,-688,-925,0
-840,-68,-219,0
-224,-433,-927,0
-230,-868,-317,0
-638,-916,-139,0
-182,-403,-148,0
-596,-379,-326,0
-967,-766,-238,0
-312,-629,-599,0
-52,-176,-53,0
-229,-913,-743,0
-417,-889,-819,0
-727,-8,-764,0
-102,-948,-564,0
-99,-553,-424,0
-896,-702,-994,1
-590,-977,-699,1
-70,-187,-607,0
-241,-344,-493,0
-317,-160,-729,0
-407,-871,-358,0
-3,-991,-379,1
-462,-783,-324,0
-484,-325,-424,0
-297,-700,-147,0
-774,-85,-44,0
-421,-48,-447,0
-785,-916,-874,1
-530,-648,-101,0
-712,-948,-323,1
-796,-116,-640,0
-122,-722,-492,0
-145,-159,-572,0
-704,-986,-486,1
-863,-495,-355,0
-784,-167,-690,0
-199,-60,-239,0
-50,-377,-530,0
-691,-182,-802,0
-985,-358,-958,1
-229,-570,-930,0
-786,-5,-991,0
-712,-534,-815,0
-190,-940,-73,0
-118,-876,-674,0
-129,-373,-70,0
-487,-171,-69,0
-609,-617,-999,1
-116,-434,-2,0
-591,-552,-435,0
-675,-706,-527,0
-770,-87,-30,0
-871,-168,-133,0
-255,-637,-568,0
-588,-595,-800,0
-427,-97,-747,0
-405,-33,-51,0
-789,-61,-541,0
-165,-223,-187,0
-514,-587,-779,0
-983,-831,-452,1
-25,-649,-992,0
-448,-117,-495,0
