z1,z2,z3,nondominated
78,876,25,1
706,287,794,1
698,232,807,0
737,112,992,1
813,45,976,1
125,771,63,1
954,245,919,0
826,86,825,0
243,783,261,0
219,786,24,0
880,74,696,1
272,870,144,0
75,756,217,1
986,53,964,0
327,917,41,0
799,159,705,0
164,821,16,0
999,34,682,1
806,114,862,0
96,934,184,0
873,317,676,1
767,53,756,1
21,802,266,1
769,239,838,0
846,318,874,0
955,281,888,0
157,767,13,1
738,166,871,0
239,682,114,1
691,171,801,1
908,225,766,0
207,721,5,1
299,728,61,0
268,768,52,0
812,291,773,0
811,244,682,1
670,316,719,1
62,970,317,0
903,166,800,0
743,101,738,1
141,870,252,0
704,137,932,1
25,913,70,1
129,813,12,1
261,979,115,0
735,116,688,1
231,980,163,0
88,847,207,0
725,279,694,1
162,990,300,0
799,80,800,0
333,730,57,0
15,839,171,1
242,946,151,0
771,230,742,0
191,872,68,0
812,61,802,0
215,992,74,0
60,771,183,1
807,74,954,0
329,884,12,0
826,240,964,0
86,902,138,0
89,992,14,1
1282,1796,1165,0
1102,1950,1089,0
1139,1904,1288,0
1115,1947,1255,0
1233,1777,1302,0
1954,1245,1996,0
1758,1233,1959,0
1714,1025,1977,0
