z1,z2,z3,nondominated
1563,1907,1068,0
1942,1449,1460,0
1758,1752,1020,0
1368,1427,1969,0
1482,1098,1947,0
1836,1655,1015,0
1792,1766,1299,0
1810,1281,1748,0
1625,1725,1693,0
1813,1037,1698,0
1149,1928,1555,0
1932,1103,1525,0
1437,1150,1969,0
1856,1562,1563,0
1455,1962,1364,0
1421,1790,1741,0
1990,1273,1367,0
1605,1417,1889,0
1473,1194,1964,0
1864,1680,1288,0
1938,1526,1361,0
1508,1179,1951,0
1551,1642,1814,0
1328,1839,1708,0
1123,1462,1958,0
1070,1711,1813,0
1977,1371,1391,0
1794,1632,1598,0
1579,1922,1300,0
1408,1223,1983,0
1370,1795,1751,0
1666,1872,1195,0
1817,1228,1741,0
1862,1640,1440,0
1773,1739,1027,0
1370,1795,1751,0
1830,1707,1118,0
1732,1125,1811,0
1536,1916,1055,0
1576,1908,1403,0
1111,1859,1666,0
1811,1733,1127,0
1743,1815,1265,0
1827,1639,1531,0
1951,1511,1311,0
1875,1663,1290,0
1548,1369,1928,0
1620,1870,1453,0
1839,1458,1665,0
1076,1900,1581,0
1230,1652,1883,0
1080,1543,1919,0
1927,1569,1305,0
1729,1800,1075,0
1917,1586,1178,0
1903,1180,1612,0
1743,1584,1706,0
1460,1177,1966,0
1559,1253,1934,0
1762,1061,1764,0
1813,1261,1746,0
1634,1286,1893,0
1915,1435,1543,0
1902,1090,1585,0
158,106,190,1
121,194,155,1
191,126,161,1
157,193,131,1
127,175,182,1
200,130,125,1
173,158,173,1
162,157,183,1
