z1,z2,z3,nondominated
1087,1873,1171,0
1758,1171,1957,0
1933,1152,1975,0
1986,1222,2000,0
1818,1023,1731,0
1984,1096,1894,0
1917,1323,1829,0
1743,1085,1721,0
1742,1321,1680,0
1094,1749,1053,0
1024,1827,1125,0
1918,1050,1976,0
1892,1256,1856,0
1024,1687,1158,0
1817,1064,1832,0
1940,1167,1965,0
1195,1996,1293,0
1117,1807,1262,0
1067,1912,1013,0
1317,1692,1211,0
1733,1236,1682,0
1831,1308,1978,0
1251,1929,1265,0
1268,1985,1099,0
1073,1945,1183,0
1894,1309,1774,0
1949,1230,1689,0
1022,1874,1304,0
1899,1137,1942,0
1135,1784,1138,0
1326,1822,1328,0
1260,1796,1327,0
1102,1836,1267,0
1031,1906,1144,0
1713,1119,1732,0
1960,1164,1757,0
1150,1954,1141,0
1864,1100,1829,0
1749,1246,1718,0
1321,1901,1050,0
1964,1329,1910,0
1051,1682,1037,0
1296,1692,1300,0
1282,1907,1142,0
1932,1164,1902,0
1030,1928,1284,0
1952,1053,1759,0
1948,1118,1996,0
1801,1226,1864,0
1233,1955,1307,0
1265,1689,1334,0
1113,1747,1305,0
1793,1226,1975,0
1003,1959,1321,0
1306,1913,1180,0
1849,1122,1803,0
1272,1853,1214,0
1920,1115,1997,0
1698,1183,1765,0
1210,1822,1237,0
1196,1986,1167,0
1034,1753,1320,0
1147,1682,1097,0
1913,1024,1793,0
131,171,132,1
190,131,197,0
124,191,107,1
120,174,122,1
192,131,188,0
195,111,194,0
172,105,175,1
192,110,190,0
