z1,z2,z3,nondominated
-31,-545,-709,1
-526,-133,-390,1
-247,-923,-223,1
-230,-528,-259,1
-731,-176,-269,0
-747,-173,-272,0
-18,-614,-672,1
-310,-246,-413,1
-236,-206,-721,0
-255,-590,-211,1
-41,-701,-514,1
-356,-820,-117,1
-131,-411,-501,1
-340,-506,-173,1
-592,-54,-522,1
-212,-273,-959,1
-601,-57,-509,1
-487,-690,-52,1
-165,-441,-400,1
-248,-331,-385,1
-389,-101,-847,1
-579,-78,-467,1
-334,-757,-127,1
-16,-715,-606,1
-588,-487,-68,1
-155,-645,-307,1
-379,-116,-895,1
-493,-219,-288,1
-791,-127,-336,1
-206,-578,-265,1
-902,-63,-492,1
-707,-765,-2,1
-134,-329,-690,1
-718,-10,-637,1
-898,-349,-135,1
-747,-173,-272,0
-616,-228,-230,1
-750,-40,-513,1
-580,-530,-55,1
-710,-736,-2,1
-784,-138,-320,1
-238,-263,-998,1
-266,-288,-414,1
-217,-497,-289,1
-797,-74,-431,1
-503,-685,-46,1
-397,-900,-107,1
-467,-167,-375,1
-969,-345,-159,1
-299,-796,-154,1
-703,-475,-55,1
-494,-58,-621,1
-764,-274,-172,1
-419,-217,-341,1
-11,-686,-645,1
-238,-205,-791,0
-410,-516,-126,1
-142,-798,-316,1
-845,-261,-191,1
-674,-700,-7,1
-168,-423,-410,1
-260,-625,-198,1
-148,-701,-308,0
-652,-791,-9,1
-148,-701,-308,0
-848,-57,-482,0
-978,-205,-289,1
-17,-663,-626,1
-385,-225,-361,1
-202,-339,-448,1
-633,-660,-16,1
-66,-445,-763,1
-863,-62,-476,0
-733,-563,-25,1
-858,-558,-34,1
-267,-613,-194,1
-94,-416,-610,1
-462,-948,-88,1
-50,-563,-559,1
-529,-305,-190,1
-680,-149,-308,1
