z1,z2,z3,nondominated
298,464,995,0
808,996,209,0
897,685,379,0
207,896,615,0
180,439,60,1
169,518,91,1
784,190,476,0
140,39,863,1
968,438,978,0
263,620,850,0
914,544,668,0
234,75,691,1
139,459,939,0
525,516,293,0
41,764,278,1
421,853,169,0
881,258,228,0
245,66,999,0
848,797,670,0
552,511,599,0
211,597,667,0
558,121,960,0
284,479,279,0
181,734,871,0
602,438,785,0
358,109,721,0
684,930,488,0
192,415,480,1
578,913,811,0
348,568,812,0
171,710,575,0
400,300,251,0
8,233,643,1
664,692,57,1
886,67,257,0
683,875,621,0
628,264,532,0
128,945,558,0
299,932,611,0
629,517,339,0
364,651,971,0
216,738,792,0
642,346,92,0
475,432,323,0
483,838,79,0
465,370,420,0
863,758,765,0
527,421,543,0
520,156,977,0
893,466,941,0
670,67,183,1
281,235,914,0
192,921,266,0
89,721,361,0
581,889,636,0
44,457,212,1
321,991,187,0
268,843,181,0
317,728,561,0
573,177,598,1
195,735,430,0
908,867,195,0
305,213,88,1
984,357,692,0
1579,1728,1089,0
1714,1710,1670,0
1534,1298,1476,0
1014,1265,1715,0
1594,1218,1935,0
1204,1612,1476,0
1455,1410,1773,0
1265,1789,1337,0
