z1,z2,z3,nondominated
-1695,-1177,-1817,1
-1941,-1876,-1322,1
-1815,-1111,-1965,1
-1038,-1164,-1257,0
-1371,-1630,-1826,0
-1555,-1954,-1697,1
-1099,-1165,-1331,0
-1759,-1500,-1642,1
-1147,-1510,-1407,0
-1357,-1031,-1680,0
-1367,-1069,-1038,0
-1478,-1774,-1836,1
-1876,-1428,-1637,1
-1287,-1788,-1237,0
-1889,-1541,-1621,1
-1075,-1118,-1135,0
-1721,-1583,-1460,0
-1613,-1106,-1647,0
-1012,-1055,-1077,0
-1009,-1007,-1485,0
-1860,-1846,-1465,1
-1586,-1404,-1964,1
-1660,-1827,-1497,1
-1502,-1957,-1047,1
-1789,-1525,-1165,0
-1161,-1510,-1881,1
-1365,-1072,-1624,0
-1812,-1111,-1016,0
-1618,-1390,-1420,0
-1693,-1900,-1089,1
-1403,-1793,-1553,0
-1962,-1272,-1574,1
-1657,-1073,-1693,0
-1035,-1962,-1413,1
-1036,-1761,-1159,0
