z1,z2,z3,nondominated
964,236,480,1
476,674,827,1
851,676,395,0
420,218,980,1
499,781,718,1
425,960,415,1
500,906,515,1
131,887,627,1
459,315,968,1
977,421,324,1
994,340,209,1
746,762,486,1
892,513,536,1
349,913,587,1
293,245,999,1
688,247,859,1
982,286,410,1
780,666,581,1
856,240,692,0
110,553,922,1
748,756,494,1
540,785,688,1
707,6,792,1
98,638,874,1
930,528,100,1
495,618,857,1
15,683,816,1
669,306,870,1
856,500,615,1
273,938,547,1
872,592,494,1
724,665,658,1
27,802,707,1
218,501,956,1
637,890,186,1
756,797,338,0
853,159,686,1
969,417,386,1
891,608,94,1
696,830,86,1
283,999,222,1
670,836,459,1
908,606,313,1
153,843,700,1
599,914,236,0
369,982,360,1
324,704,843,0
347,886,636,1
940,281,544,1
396,947,487,1
84,762,773,1
42,653,847,1
902,279,620,1
337,650,879,0
855,38,639,1
445,467,941,1
698,756,576,1
858,631,468,1
840,700,359,0
814,737,161,1
902,611,163,0
817,689,31,1
398,853,671,1
265,997,312,1
370,192,988,1
908,103,579,1
942,528,166,0
584,855,542,1
356,816,731,0
855,510,609,1
639,155,885,1
848,658,54,0
300,967,463,1
882,470,590,1
174,697,848,0
842,646,16,1
891,610,399,0
816,206,740,1
892,637,226,0
976,161,417,1
951,248,518,1
854,353,683,1
156,619,896,0
441,514,926,1
778,783,277,1
963,227,483,1
637,817,552,1
798,585,638,1
241,622,901,0
743,556,726,1
642,843,490,1
292,254,999,1
480,705,800,1
152,592,910,1
901,620,303,0
646,864,421,1
958,498,248,1
240,625,900,0
877,470,599,1
329,403,980,1
650,883,297,1
801,520,682,1
922,438,525,1
688,835,81,1
758,791,136,1
548,937,211,1
745,795,104,1
990,372,270,1
985,394,298,1
642,410,869,1
303,381,987,1
487,834,657,1
965,147,452,1
157,662,870,0
503,492,914,1
995,327,299,1
599,895,409,1
99,602,895,1
847,338,696,1
599,914,236,0
695,812,472,1
608,265,909,0
580,713,740,1
999,249,297,1
933,559,223,0
636,211,892,1
505,902,520,1
752,764,467,1
974,430,332,1
977,281,433,0
604,500,863,1
958,257,498,1
571,414,908,1
575,52,896,1
366,868,659,1
945,392,495,1
971,432,353,1
755,115,788,1
619,903,272,1
369,972,414,1
262,922,583,1
317,993,329,1
751,805,312,0
790,651,583,1
1898,1125,1606,0
1757,1800,1304,0
1236,1499,1958,0
1595,1622,1803,0
1716,1334,1832,0
1038,1816,1695,0
1879,1276,1659,0
1603,1325,1908,0
1196,1948,1519,0
1640,1671,1734,0
1895,1346,1621,0
1768,1790,1195,0
