z1,z2,z3,nondominated
159,63,498,0
620,60,936,0
734,312,601,0
531,513,13,0
182,237,998,0
629,297,103,0
771,114,414,0
348,306,872,0
65,647,639,0
586,354,645,0
535,14,311,1
114,980,988,0
889,549,909,0
468,352,777,0
741,353,501,0
260,375,203,0
651,543,815,0
913,295,60,0
67,255,214,0
518,978,758,0
616,139,827,0
116,478,548,0
649,986,902,0
56,388,510,0
885,263,988,0
387,391,505,0
112,686,15,0
385,484,23,0
527,307,916,0
991,224,248,0
17,39,839,1
638,892,957,0
776,791,819,0
352,49,341,0
142,210,26,0
63,288,477,0
322,465,330,0
423,764,452,0
185,254,413,0
787,455,458,0
972,237,295,0
562,171,680,0
548,874,916,0
628,641,61,0
714,373,831,0
280,704,47,0
645,521,892,0
982,31,427,0
519,907,881,0
60,93,54,0
72,96,59,0
78,34,17,1
3,75,6,1
6,52,84,1
64,44,66,0
63,20,31,1
