z1,z2,z3,nondominated
-1488,-1258,-1961,1
-1948,-1235,-1523,1
-1580,-1779,-1666,1
-1401,-1623,-1883,1
-1960,-1369,-1461,1
-1158,-1466,-1962,1
-1851,-1097,-1671,1
-1214,-1604,-1910,1
-1607,-1853,-1516,1
-1529,-1375,-1935,1
-1594,-1266,-1916,1
-1549,-1937,-1217,1
-1860,-1657,-1093,1
-1519,-1183,-1947,1
-1634,-1889,-1170,1
-1530,-1946,-1235,1
-1278,-1625,-1899,1
-1669,-1048,-1838,1
-1474,-1966,-1265,1
-1974,-1236,-1446,1
-1895,-1386,-1608,1
-1140,-1495,-1950,1
-1430,-1535,-1920,1
-1145,-1901,-1607,1
-1997,-1283,-1303,1
-1723,-1580,-1729,1
-1425,-1453,-1950,1
-1963,-1439,-1117,1
-1347,-1444,-1968,1
-1228,-1985,-1397,1
