z1,z2,z3,nondominated
-31,-592,-880,0
-708,-734,-596,1
-759,-222,-800,1
-842,-678,-422,1
-784,-690,-541,1
-731,-524,-757,1
-395,-849,-678,1
-719,-798,-458,1
-732,-602,-705,1
-476,-674,-827,1
-630,-896,-294,1
-574,-703,-753,1
-990,-371,-252,1
-758,-272,-802,1
-256,-429,-978,1
-62,-881,-609,1
-716,-836,-297,1
-770,-791,-266,1
-269,-439,-976,1
-653,-883,-250,1
-419,-980,-284,1
-382,-795,-749,1
-887,-314,-642,1
-690,-756,-587,1
-718,-19,-788,0
-695,-611,-734,1
-909,-467,-536,1
-837,-162,-709,1
-445,-961,-390,1
-866,-661,-375,1
-786,-689,-539,1
-457,-969,-190,1
-491,-817,-678,1
-796,-66,-731,1
-987,-286,-385,1
-879,-649,-161,1
-456,-788,-731,1
-486,-700,-802,1
-966,-326,-460,1
-198,-638,-890,1
-413,-796,-738,1
-577,-900,-433,1
-585,-920,-299,1
-209,-717,-835,1
-627,-714,-704,1
-766,-589,-677,1
-515,-212,-951,1
-482,-957,-349,1
-900,-575,-64,1
-254,-481,-964,1
-381,-826,-712,1
-147,-910,-592,1
-120,-456,-960,0
-610,-237,-908,1
-775,-747,-51,1
-299,-997,-298,1
-892,-367,-621,1
-653,-764,-619,1
-582,-48,-891,0
-407,-522,-931,1
-925,-572,-194,1
-362,-762,-787,1
-32,-655,-842,1
-315,-997,-267,1
-295,-426,-978,1
-121,-923,-555,1
-677,-392,-850,1
-584,-908,-386,1
-884,-568,-495,1
-399,-976,-134,0
-937,-261,-551,1
-395,-450,-958,1
-548,-931,-351,1
-136,-584,-912,1
-747,-811,-287,1
-348,-991,-310,1
-739,-670,-635,1
-234,-845,-707,1
-979,-428,-255,1
-746,-755,-500,1
-952,-501,-165,1
