z1,z2,z3,nondominated
-1208,-1299,-1814,0
-1837,-1190,-1620,0
-1921,-1598,-1203,1
-1794,-1959,-1499,1
-1021,-1405,-1411,0
-2000,-1106,-1247,1
-1938,-1086,-1001,0
-1669,-1694,-1105,0
-1449,-1820,-1238,0
-1518,-1836,-1162,0
-1616,-1741,-1226,0
-1432,-1563,-1790,0
-1432,-1337,-1474,0
-1431,-1955,-1733,1
-1640,-1538,-1843,1
-1108,-1076,-1685,0
-1114,-1483,-1603,0
-1636,-1870,-1788,1
-1540,-1306,-1492,0
-1609,-1850,-1836,1
-1198,-1277,-1937,0
-1528,-1369,-1973,1
-1048,-1853,-1801,0
-1485,-1913,-1474,0
-1602,-1856,-1893,1
-1304,-1516,-1607,0
-1069,-1586,-1808,0
-1683,-1272,-1740,0
-1141,-1137,-1233,0
-1890,-1445,-1838,1
-1612,-1243,-1169,0
-1099,-1499,-1305,0
-1702,-1760,-1386,0
-1229,-1637,-1397,0
-1595,-1061,-1830,0
-1638,-1241,-1582,0
