z1,z2,z3,nondominated
59,723,201,0
91,720,189,0
334,744,23,0
939,244,912,0
91,878,9,1
837,67,773,0
184,731,53,0
707,11,695,1
217,867,157,0
803,73,704,0
914,84,805,0
42,977,17,0
989,289,745,0
261,874,297,0
21,893,79,0
153,940,292,0
898,37,691,0
154,857,52,0
683,52,719,1
220,873,63,0
279,677,306,0
852,328,985,0
121,668,325,1
72,754,303,0
144,923,222,0
192,932,71,0
262,765,332,0
881,245,966,0
111,871,111,0
750,116,975,0
675,213,988,0
904,267,761,0
102,781,302,0
202,823,333,0
146,987,22,0
5,874,241,0
304,990,14,0
669,314,929,0
128,962,331,0
168,695,105,1
181,796,69,0
967,177,862,0
279,677,306,0
970,167,715,0
811,225,775,0
820,25,875,0
695,171,790,0
669,200,848,1
949,217,867,0
295,946,169,0
229,675,291,0
768,102,975,0
230,831,268,0
57,759,14,1
988,311,741,0
62,760,190,0
255,680,93,1
99,674,173,1
954,68,844,0
182,700,274,0
876,253,693,0
124,803,243,0
820,27,779,0
818,306,831,0
205,794,6,1
248,816,328,0
878,215,957,0
746,186,931,0
150,990,152,0
967,144,728,0
93,756,241,0
226,724,80,0
715,222,851,0
784,20,722,0
842,125,995,0
141,953,281,0
912,221,749,0
771,85,788,0
93,808,9,1
930,187,900,0
24,795,11,1
727,313,758,0
930,238,678,0
676,310,941,0
827,35,779,0
178,850,179,0
222,956,192,0
771,7,675,1
813,24,777,0
190,757,319,0
696,159,824,0
254,676,252,0
109,858,208,0
770,233,948,0
198,760,150,0
823,4,933,1
287,786,229,0
948,196,850,0
198,921,59,0
855,8,962,0
37,927,249,0
990,167,889,0
128,748,28,0
73,862,255,0
727,183,752,0
693,324,706,1
49,989,2,1
1000,294,783,0
942,94,990,0
22,864,328,0
775,257,755,0
821,168,782,0
159,965,240,0
942,94,990,0
119,982,131,0
285,927,39,0
916,111,849,0
927,127,935,0
89,919,277,0
247,717,218,0
189,865,263,0
724,234,931,0
977,299,783,0
874,273,792,0
951,157,905,0
249,749,323,0
208,817,1,1
812,220,682,0
862,243,800,0
144,699,24,1
3,713,50,1
269,904,66,0
122,731,20,1
287,746,34,0
781,192,831,0
789,192,907,0
769,67,744,0
27,878,243,0
44,671,329,1
117,669,246,1
909,277,802,0
765,188,776,0
145,984,100,0
218,690,279,0
1165,1720,1268,0
1808,1198,1772,0
1200,1811,1323,0
1268,1820,1299,0
1748,1031,1974,0
1257,1669,1283,0
1786,1153,1930,0
1040,1879,1219,0
1809,1266,1939,0
1119,1768,1273,0
1982,1264,1920,0
1110,1766,1054,0
