z1,z2,z3,nondominated
314,715,91,0
841,45,676,0
867,192,726,0
725,29,818,0
53,790,111,0
273,766,38,0
295,939,155,0
690,157,928,0
781,22,692,0
121,883,61,0
809,14,970,0
1,991,169,1
951,142,921,0
678,28,794,0
959,61,933,0
248,680,229,0
104,787,228,0
849,17,770,0
304,937,232,0
796,22,853,0
986,330,738,0
11,900,154,0
240,781,77,0
306,933,99,0
172,992,231,0
185,974,216,0
301,986,187,0
718,56,978,0
207,916,153,0
922,188,712,0
247,717,218,0
39,994,194,0
821,114,945,0
322,772,87,0
891,187,845,0
885,122,850,0
183,932,166,0
787,319,805,0
242,951,255,0
229,790,272,0
713,102,968,0
667,189,793,0
985,168,713,0
926,266,878,0
221,856,136,0
200,948,61,0
770,131,910,0
113,755,88,0
706,287,794,0
86,918,85,0
136,717,201,0
723,162,736,0
952,111,900,0
872,11,987,0
3,760,86,1
217,940,107,0
23,706,170,0
11,900,154,0
35,904,113,0
994,124,796,0
732,184,797,0
198,760,177,0
88,722,230,0
778,127,915,0
277,985,144,0
23,692,321,0
254,676,252,0
220,954,15,0
678,133,732,0
907,277,918,0
63,928,281,0
291,985,317,0
752,273,882,0
101,921,268,0
979,156,983,0
76,979,282,0
746,142,792,0
276,909,301,0
833,140,981,0
880,136,838,0
729,54,775,0
94,965,201,0
806,127,806,0
947,112,896,0
965,74,733,0
751,40,712,0
276,696,31,0
872,74,698,0
799,279,844,0
786,231,741,0
274,800,275,0
65,692,56,0
969,293,686,0
939,200,824,0
854,111,868,0
142,709,74,0
334,973,90,0
19,904,279,0
42,746,200,0
90,674,10,0
30,81,26,0
18,92,8,1
23,92,32,0
31,78,17,1
100,5,83,0
75,4,77,1
7,77,21,1
6,70,22,1
91,23,85,0
92,18,84,0
