z1,z2,z3,nondominated
795,564,26,0
680,503,47,0
346,443,199,0
843,327,139,0
191,844,260,0
104,373,705,0
206,238,799,0
261,307,396,0
76,773,424,0
167,317,569,0
27,569,678,0
900,537,48,0
159,665,298,0
61,670,467,0
64,664,463,0
731,2,714,1
711,198,245,0
761,152,299,0
732,384,97,0
208,968,281,0
481,560,77,0
521,107,442,0
73,810,435,0
21,850,611,0
865,340,134,0
499,512,86,0
688,103,378,0
422,93,604,0
38,689,525,0
255,590,211,0
327,200,467,0
166,875,298,0
120,930,387,0
231,211,782,0
969,330,170,0
331,645,138,0
78,44,8,1
73,4,52,1
36,32,28,1
68,3,57,1
4,73,54,1
20,49,33,1
