z1,z2,z3,nondominated
971,247,768,0
772,194,874,0
869,177,839,0
699,251,913,0
271,927,210,0
317,808,8,1
263,729,314,0
50,830,140,0
188,788,293,0
678,139,742,1
35,917,80,0
733,187,990,0
40,879,219,0
912,221,749,0
16,840,212,0
332,827,42,0
764,162,751,0
972,195,907,0
814,171,910,0
683,290,765,0
322,772,87,0
75,828,60,0
983,143,969,0
312,715,65,0
291,919,161,0
211,872,108,0
800,184,916,0
714,23,805,1
879,41,762,1
265,725,40,0
59,952,103,0
814,289,911,0
89,686,131,1
855,308,981,0
730,128,832,0
968,169,966,0
40,988,270,0
689,17,813,1
832,280,723,0
243,893,87,0
693,126,693,1
171,980,229,0
127,916,137,0
266,917,262,0
784,289,698,0
904,53,788,0
76,706,22,1
238,721,195,0
8,861,13,1
247,673,103,1
23,746,36,1
16,778,142,0
715,169,820,0
299,728,61,0
760,297,973,0
857,161,898,0
906,290,972,0
734,301,935,0
234,694,299,0
11,955,212,0
749,4,793,1
265,819,129,0
311,733,10,0
271,679,129,0
675,331,676,1
189,816,304,0
142,893,324,0
87,890,196,0
13,765,95,0
172,797,225,0
950,20,732,1
63,844,193,0
147,908,74,0
895,76,999,0
320,732,52,0
156,897,52,0
770,214,686,0
797,61,685,1
181,949,137,0
943,106,820,0
886,186,771,0
328,945,252,0
219,795,184,0
243,874,78,0
999,246,754,0
723,277,988,0
930,75,879,0
220,782,154,0
842,43,919,0
150,880,303,0
205,934,158,0
120,928,230,0
272,809,322,0
909,318,999,0
319,942,155,0
1,706,58,1
705,305,796,0
941,125,963,0
811,312,949,0
298,791,69,0
226,819,280,0
26,990,21,0
198,760,177,0
862,43,932,0
50,830,140,0
705,190,841,0
685,139,677,1
871,104,913,0
143,792,203,0
182,907,118,0
153,965,151,0
296,945,194,0
207,916,153,0
985,123,768,0
928,313,732,0
699,179,674,1
694,198,746,0
182,713,184,0
15,909,329,0
131,913,250,0
929,180,974,0
714,25,977,0
862,216,746,0
277,809,102,0
137,870,195,0
948,230,833,0
126,700,101,1
139,880,162,0
213,672,203,1
50,933,331,0
159,795,141,0
746,228,883,0
119,982,131,0
799,215,932,0
672,112,868,1
24,701,217,1
14,933,241,0
198,991,201,0
170,986,239,0
323,857,260,0
24,893,21,0
739,160,959,0
208,880,154,0
688,229,769,0
193,782,170,0
714,255,901,0
106,706,9,1
321,827,10,0
186,740,83,0
680,321,911,0
77,998,183,0
973,324,822,0
126,763,200,0
3,713,50,1
964,91,935,0
142,801,30,0
259,924,166,0
74,681,262,1
28,745,153,0
219,843,221,0
787,119,755,1
856,231,685,0
250,788,108,0
53,858,162,0
778,75,865,0
937,279,865,0
291,985,317,0
98,793,161,0
770,174,880,0
85,954,142,0
126,962,179,0
268,876,46,0
882,242,750,0
40,988,270,0
676,227,853,1
227,906,161,0
952,46,739,0
250,977,171,0
865,210,680,0
321,686,87,1
990,282,823,0
692,210,780,0
323,857,260,0
170,757,60,0
158,740,330,0
909,113,906,0
998,68,899,0
107,849,87,0
136,782,56,0
255,716,93,0
173,879,89,0
939,139,767,0
717,286,755,0
126,720,253,0
910,50,749,1
746,333,865,0
1250,1955,1306,0
1181,1839,1274,0
1152,1931,1093,0
1199,1783,1054,0
1163,1955,1178,0
1729,1105,1727,0
1262,1837,1180,0
1851,1244,1869,0
1891,1111,1958,0
1057,1750,1197,0
1010,1720,1257,0
1131,1986,1181,0
1952,1140,1888,0
1986,1049,1673,0
