z1,z2,z3,nondominated
-429,-463,-137,1
-524,-84,-492,1
-272,-187,-875,1
-63,-485,-615,1
-219,-640,-233,1
-83,-658,-421,1
-557,-309,-176,1
-643,-10,-794,1
-73,-565,-489,1
-232,-466,-290,1
-177,-830,-275,1
-301,-156,-825,1
-7,-655,-729,1
-353,-627,-127,1
-119,-845,-358,1
-613,-56,-505,1
-691,-609,-17,1
-265,-466,-255,1
-312,-248,-408,1
-792,-421,-79,1
-795,-608,-16,1
-534,-522,-70,1
-67,-473,-883,1
-604,-155,-319,1
-887,-407,-98,1
-139,-766,-317,0
-780,-356,-114,1
-288,-445,-246,1
-136,-335,-859,1
-662,-78,-431,1
-701,-5,-685,1
-312,-189,-516,1
-923,-201,-270,1
-919,-189,-284,1
-721,-437,-70,1
-217,-225,-706,1
-99,-384,-808,1
-608,-777,-15,1
-429,-175,-394,1
-142,-900,-338,1
