z1,z2,z3,nondominated
-1788,-1251,-1953,0
-1111,-1952,-1221,0
-1287,-1666,-1112,0
-1863,-1290,-1797,0
-1718,-1034,-1926,0
-1896,-1100,-1797,0
-1248,-1716,-1022,0
-1828,-1033,-1710,0
-1288,-1793,-1054,0
-1301,-1702,-1318,1
-1997,-1178,-1979,1
-1708,-1040,-1671,0
-1250,-1716,-1278,0
-1070,-1731,-1072,0
-1287,-1819,-1274,0
-1141,-1679,-1109,0
-1184,-1747,-1294,0
-1774,-1195,-1914,0
-1846,-1261,-1674,0
-1182,-1798,-1096,0
-1787,-1297,-1779,0
-1087,-1918,-1268,0
-1107,-1834,-1095,0
-1745,-1202,-1749,0
-1040,-1953,-1031,0
-1898,-1125,-1822,0
-1867,-1008,-1929,0
-1333,-1908,-1199,1
-1159,-1978,-1132,0
-1942,-1283,-1848,0
-1832,-1192,-1952,0
-1207,-1823,-1096,0
-1682,-1077,-1986,0
-1324,-1934,-1227,1
-1822,-1061,-1812,0
-1111,-1693,-1183,0
-1188,-1678,-1088,0
-1314,-1830,-1019,0
-1326,-1990,-1073,1
-1307,-1816,-1289,0
-1172,-1861,-1328,1
-1695,-1158,-1938,0
-1075,-1882,-1070,0
-1827,-1277,-1824,0
-1824,-1304,-1712,0
-1789,-1122,-1988,0
-1978,-1000,-1828,0
-1129,-1945,-1018,0
-1695,-1286,-1814,0
-1978,-1273,-1772,1
-1055,-1943,-1044,0
-1259,-1904,-1055,0
-1028,-1840,-1306,0
-1229,-1748,-1139,0
-1308,-1880,-1294,1
-1710,-1221,-1888,0
-1835,-1237,-1894,0
-1147,-1980,-1281,1
-1734,-1148,-1794,0
-1162,-1798,-1275,0
-1765,-1014,-1999,0
-1966,-1282,-1711,1
-1004,-1697,-1273,0
-1222,-1852,-1181,0
-1952,-1053,-1759,0
-1858,-1165,-1960,0
-1174,-1986,-1104,1
-1910,-1212,-1673,0
-1289,-1928,-1266,1
-1766,-1278,-1743,0
-1013,-1734,-1066,0
-1721,-1292,-1821,0
-1173,-1705,-1097,0
-1944,-1309,-1882,1
-1097,-1779,-1169,0
-1870,-1114,-1739,0
-1996,-1212,-1800,1
-1815,-1308,-1981,0
-1722,-1298,-1940,0
-1111,-1671,-1147,0
-1815,-1304,-1745,0
-1297,-1697,-1180,0
-1736,-1001,-1800,0
-1899,-1240,-1903,0
-1932,-1323,-2000,1
-1921,-1058,-1972,0
-1703,-1243,-1690,0
-1693,-1015,-1852,0
-1978,-1021,-1715,0
-1150,-1932,-1209,0
-1731,-1078,-1703,0
-1996,-1085,-1841,0
-1875,-1193,-1816,0
-1668,-1215,-1878,0
-1787,-1334,-1930,1
-1784,-1266,-1910,0
-1114,-1861,-1241,0
-1724,-1215,-1889,0
-1847,-1305,-1668,0
-1976,-1147,-1732,0
-1948,-1084,-1921,0
-1319,-1843,-1186,0
-1776,-1265,-1916,0
-1040,-1691,-1048,0
-1841,-1185,-1873,0
-1967,-1044,-1745,0
-1167,-1809,-1241,0
-1327,-1717,-1281,1
-1198,-1934,-1213,0
-1268,-1979,-1200,1
-1006,-1672,-1164,0
-1824,-1275,-1731,0
-1991,-1242,-1990,1
-1005,-1827,-1058,0
-1257,-1803,-1117,0
-1312,-1963,-1203,1
-1907,-1182,-1747,0
-1844,-1219,-1672,0
-1799,-1184,-1784,0
-1965,-1300,-1715,1
-1777,-1324,-1742,0
