z1,z2,z3,nondominated
249,664,607,0
22,788,183,0
535,915,404,0
325,605,973,0
108,5,25,1
277,862,146,0
536,110,404,0
42,146,32,0
261,812,853,0
603,257,538,0
539,704,379,0
919,355,482,0
903,546,363,0
795,740,135,0
610,514,702,0
240,494,916,0
739,756,44,0
886,651,578,0
345,804,378,0
425,693,810,0
224,433,927,0
367,584,260,0
299,539,172,0
700,274,764,0
217,86,582,0
664,269,860,0
771,201,808,0
965,118,35,0
285,329,371,0
395,60,899,0
255,60,315,0
588,181,50,0
996,760,34,0
48,920,687,0
151,575,618,0
6,425,343,1
505,701,978,0
453,512,596,0
517,999,815,0
854,460,162,0
698,669,948,0
924,340,352,0
965,102,139,0
874,861,616,0
631,888,848,0
199,60,239,0
762,248,43,0
435,78,834,0
957,357,925,0
54,25,99,1
60,38,33,0
84,84,92,0
71,15,59,1
24,37,28,1
65,81,88,0
9,92,11,1
