z1,z2,z3,nondominated
-120,-59,-32,0
-772,-589,-194,0
-139,-861,-833,0
-28,-547,-422,0
-874,-348,-489,1
-870,-869,-534,1
-526,-463,-98,0
-292,-421,-64,0
-259,-332,-20,0
-731,-849,-694,1
-921,-234,-842,1
-241,-278,-624,0
-626,-181,-376,0
-274,-41,-743,0
-419,-845,-955,0
-496,-773,-182,0
-903,-740,-290,1
-130,-235,-694,0
-76,-825,-176,0
-120,-815,-367,0
-373,-355,-982,0
-305,-213,-88,0
-922,-102,-111,0
-434,-638,-947,0
-753,-858,-423,0
-991,-142,-344,1
-400,-576,-430,0
-580,-248,-153,0
-418,-798,-22,0
-919,-355,-482,1
-136,-117,-626,0
-812,-820,-39,0
-731,-541,-829,1
-664,-947,-239,0
-195,-360,-706,0
-730,-782,-959,1
-465,-114,-177,0
-759,-966,-525,1
-831,-206,-533,0
-284,-923,-651,1
-670,-561,-569,0
-493,-943,-162,0
-172,-986,-814,1
-114,-802,-648,0
-608,-847,-701,1
-818,-751,-345,0
-812,-18,-160,0
-614,-648,-752,0
-999,-822,-275,1
-209,-354,-338,0
-410,-430,-322,0
-119,-65,-129,0
-616,-692,-356,0
-983,-171,-635,1
-95,-91,-572,0
-527,-963,-225,0
-799,-883,-56,1
-494,-856,-803,0
-350,-616,-64,0
-412,-319,-320,0
-691,-615,-705,0
-557,-607,-936,0
-475,-174,-743,0
-761,-802,-313,0
-484,-731,-827,0
-102,-308,-286,0
-430,-531,-856,0
-600,-920,-59,0
-848,-762,-492,0
-534,-915,-989,1
-199,-12,-542,0
-873,-563,-115,0
-51,-37,-744,0
-216,-607,-100,0
-97,-528,-87,0
-737,-728,-403,0
-718,-793,-361,0
-631,-722,-54,0
-488,-988,-466,1
-279,-555,-603,0
-775,-317,-466,0
