z1,z2,z3,nondominated
-1196,-1858,-1250,0
-1965,-1219,-1816,0
-1906,-1008,-1953,0
-1157,-1994,-1250,1
-1261,-1923,-1258,1
-1937,-1245,-1723,0
-1955,-1245,-1891,0
-1675,-1121,-1731,0
-1816,-1200,-1744,0
-1681,-1057,-1813,0
-1932,-1178,-1802,0
-1303,-1870,-1077,1
-1190,-1900,-1150,0
-1032,-1718,-1111,0
-1010,-1920,-1130,0
-1802,-1140,-1808,0
-1231,-1823,-1217,0
-1258,-1683,-1228,0
-1147,-1825,-1262,1
-1026,-1716,-1316,1
-1712,-1265,-1855,0
-1149,-1907,-1084,0
-1701,-1040,-1719,0
-1830,-1242,-1918,0
-1830,-1179,-1742,0
-1946,-1002,-1890,0
-1281,-1705,-1273,1
-1923,-1287,-1679,0
-1899,-1328,-1849,1
-1988,-1093,-1672,0
-1877,-1329,-1725,1
-1942,-1274,-1748,0
-1755,-1118,-1909,0
-1062,-1920,-1230,0
-1982,-1220,-1983,1
-1744,-1274,-1900,0
-1083,-1701,-1142,0
-1889,-1272,-1766,0
-1753,-1079,-1772,0
-1943,-1053,-1817,0
-1729,-1185,-1718,0
-1155,-1804,-1141,0
-1013,-1735,-1008,0
-1827,-1333,-1991,1
-1707,-1085,-1671,0
-1961,-1242,-1757,0
-1122,-1845,-1281,1
-1878,-1037,-1775,0
-1253,-1811,-1239,0
-1759,-1133,-1677,0
-1317,-1749,-1087,1
-1841,-1310,-1853,1
-1802,-1140,-1808,0
-1135,-1932,-1004,0
-1997,-1095,-1741,1
-1855,-1164,-1842,0
-1248,-1996,-1168,1
-1243,-1815,-1278,1
-1666,-1167,-1838,0
-1817,-1097,-1981,0
-1946,-1225,-1852,0
-1700,-1286,-1824,0
-1072,-1841,-1113,0
-1104,-1891,-1036,0
-1764,-1067,-1895,0
-1302,-1933,-1073,1
-1911,-1032,-1965,0
-1078,-1965,-1078,0
-1182,-1832,-1224,0
-1145,-1913,-1051,0
-1834,-1118,-1993,1
-1749,-1181,-1884,0
-1873,-1144,-1775,0
-1950,-1126,-1690,0
-1064,-1995,-1286,1
-1763,-1095,-1745,0
-1928,-1014,-1912,0
-1259,-1676,-1063,0
-1934,-1084,-1779,0
-1157,-1822,-1156,0
-1190,-1756,-1211,0
-1295,-1729,-1021,0
-1131,-1672,-1068,0
-1093,-1673,-1194,0
-1038,-1905,-1140,0
-1148,-1882,-1126,0
-1966,-1191,-1671,0
-1197,-1727,-1146,0
-1830,-1080,-1865,0
-1705,-1099,-1952,0
-1826,-1075,-1907,0
-1972,-1248,-1786,0
-1248,-1745,-1121,0
-1800,-1334,-1856,1
-1279,-1769,-1156,1
-1667,-1085,-1862,0
-1966,-1102,-1752,0
-1089,-1926,-1034,0
-1291,-1770,-1145,1
-1064,-1719,-1125,0
-1235,-1781,-1196,0
-1289,-1819,-1058,0
-1977,-1141,-1669,0
-1781,-1193,-1913,0
-1204,-1995,-1121,0
-1265,-1995,-1198,1
-1727,-1223,-1987,0
-1678,-1114,-1783,0
-1796,-1105,-1906,0
-1979,-1293,-1767,1
-1773,-1274,-1941,0
-1759,-1238,-1939,0
-1133,-1819,-1314,1
-1192,-1898,-1069,0
-1874,-1311,-1793,0
-1984,-1282,-1939,1
-1670,-1276,-1936,0
-1331,-1681,-1074,1
-1899,-1112,-1738,0
-1960,-1009,-1997,1
-1178,-1898,-1043,0
