z1,z2,z3,nondominated
-153,-705,-132,0
-34,-958,-123,0
-792,-95,-788,0
-68,-823,-61,0
-279,-974,-319,1
-280,-719,-333,1
-893,-308,-880,0
-137,-944,-220,0
-238,-721,-195,0
-137,-808,-104,0
-812,-61,-802,0
-873,-162,-992,1
-250,-764,-171,0
-735,-190,-915,0
-47,-709,-268,0
-24,-701,-217,0
-193,-808,-32,0
-315,-756,-60,0
-682,-299,-803,0
-333,-884,-80,0
-859,-28,-883,0
-701,-162,-717,0
-333,-886,-179,1
-895,-289,-870,0
-992,-311,-679,1
-942,-98,-760,0
-303,-672,-149,0
-196,-946,-164,0
-828,-162,-821,0
-101,-709,-109,0
-304,-684,-170,0
-330,-913,-156,1
-801,-210,-985,1
-993,-20,-891,0
-134,-753,-107,0
-81,-869,-179,0
-764,-145,-777,0
-112,-726,-24,0
-673,-273,-958,1
-667,-189,-793,0
-775,-127,-739,0
-999,-199,-815,1
-229,-893,-50,0
-990,-167,-889,0
-960,-235,-884,0
-895,-258,-688,0
-856,-179,-709,0
-89,-900,-100,0
-829,-82,-712,0
-869,-329,-845,0
-281,-983,-78,1
-246,-871,-64,0
-183,-799,-106,0
-130,-693,-22,0
-322,-883,-62,0
-717,-262,-899,0
-872,-288,-901,0
-900,-97,-922,0
-923,-77,-971,0
-268,-820,-299,0
-765,-218,-768,0
-279,-824,-177,0
-725,-279,-694,0
-221,-699,-33,0
-229,-801,-12,0
-769,-281,-884,0
-187,-703,-319,0
-869,-49,-836,0
-927,-127,-935,0
-222,-844,-99,0
-82,-843,-36,0
-997,-143,-955,1
-821,-308,-809,0
-334,-940,-32,1
-94,-948,-265,0
-33,-870,-263,0
-797,-143,-904,0
-172,-797,-225,0
-866,-33,-981,0
-106,-763,-276,0
-282,-716,-199,0
-28,-948,-153,0
-204,-805,-296,0
-993,-202,-958,0
-245,-748,-235,0
-228,-806,-252,0
-996,-264,-976,1
-720,-65,-909,0
-866,-291,-701,0
-910,-90,-804,0
-141,-931,-24,0
-166,-942,-71,0
-56,-828,-300,0
-773,-258,-750,0
-76,-778,-225,0
-38,-935,-76,0
-232,-955,-198,0
-298,-791,-69,0
-676,-332,-714,1
-330,-739,-83,0
-924,-136,-695,0
-30,-991,-221,1
-705,-112,-966,0
-94,-745,-8,0
-890,-140,-935,0
-728,-229,-924,0
-881,-32,-998,1
-333,-730,-57,0
-40,-797,-100,0
-48,-932,-49,0
-93,-755,-165,0
-951,-331,-909,1
-898,-162,-724,0
-186,-740,-83,0
-67,-987,-245,1
-741,-172,-878,0
-687,-198,-868,0
-805,-33,-854,0
-832,-150,-957,0
-91,-709,-30,0
-295,-790,-233,1
