z1,z2,z3,nondominated
1742,1277,1168,1
1041,1720,1508,1
1156,1296,1695,1
1734,1007,1650,1
1339,1148,1574,1
1133,1331,1827,1
1737,1001,1709,1
1441,1070,1814,1
1219,1220,1755,1
1691,1060,1461,1
1537,1442,1100,1
1276,1577,1195,1
1382,1165,1457,1
1174,1292,1606,1
1826,1049,1495,1
1259,1184,1725,1
1505,1045,1820,1
1335,1971,1166,0
1769,1503,1042,1
1891,1402,1101,1
1306,1379,1273,1
1496,1119,1435,1
1016,1645,1640,1
1790,1439,1069,1
1142,1696,1314,1
1192,1907,1274,1
1105,1671,1375,1
1586,1046,1549,1
1123,1340,1727,1
1025,1590,1645,1
1218,1510,1279,1
1116,1396,1562,1
1409,1828,1087,1
1406,1314,1246,1
1634,1141,1328,1
1414,1389,1185,1
1199,1924,1272,1
1150,1844,1310,1
1382,1243,1338,1
1401,1822,1090,0
1117,1368,1873,1
1557,1082,1470,1
1776,1678,1004,0
1133,1332,1838,0
1897,1532,1048,0
1254,1877,1202,1
1951,1443,1096,0
1776,1678,1004,0
1282,1166,1711,1
1704,1707,1003,1
1732,1539,1030,1
1297,1198,1521,1
1666,1022,1589,1
1153,1298,1716,1
1959,1315,1176,0
1901,1117,1377,1
1621,1310,1156,1
1350,1152,1540,1
1127,1878,1353,1
1583,1653,1025,1
1464,1378,1165,1
1592,1712,1018,1
1557,1027,1706,1
1659,1036,1540,1
1237,1244,1960,0
1146,1383,1499,1
1013,1644,1839,0
1101,1375,1759,1
1387,1358,1223,1
1086,1504,1503,1
1635,1010,1717,1
1869,1313,1152,1
1260,1662,1189,1
1075,1450,1877,0
1183,1280,1892,0
1110,1381,1880,0
1416,1916,1099,0
1003,1681,1759,1
1520,1644,1044,1
1465,1084,1555,1
1428,1083,1631,1
1214,1391,1368,1
1118,1436,1497,1
1032,1568,1633,1
1827,1482,1054,1
1128,1966,1391,0
1313,1705,1142,1
1607,1197,1263,1
1455,1089,1946,0
1259,1369,1330,1
1582,1617,1031,1
1227,1228,1622,1
1533,1711,1033,1
1168,1395,1437,1
1123,1369,1905,0
1045,1841,1511,0
1311,1939,1172,1
1035,1641,1550,1
1345,1975,1160,0
1086,1414,1840,1
1790,1582,1020,1
1962,1107,1427,0
1087,1492,1513,1
1353,1482,1173,1
1098,1726,1380,0
1011,1629,1794,1
1490,1079,1537,1
1263,1783,1181,1
1305,1351,1297,1
1705,1790,1002,1
1424,1168,1407,1
1101,1435,1957,0
1359,1467,1176,1
1423,1408,1168,1
1365,1477,1167,1
1441,1088,1581,1
1694,1722,1003,1
1156,1743,1292,1
1311,1149,1844,1
1022,1826,1588,1
1564,1029,1841,0
1074,1448,1867,0
1196,1245,1764,1
1130,1375,1556,1
1384,1107,1624,1
1170,1392,1436,1
1588,1610,1031,1
1899,1482,1066,0
1367,1126,1588,1
1447,1367,1181,1
1266,1220,1966,0
1333,1471,1192,1
1536,1386,1130,1
1434,1660,1076,1
1157,1346,1531,1
1168,1277,1758,1
1798,1687,1004,0
1087,1618,1425,1
1803,1634,1011,1
1026,1656,1578,1
1471,1283,1234,1
1411,1206,1361,1
1031,1552,1673,1
1014,1835,1633,1
1424,1647,1083,1
1356,1690,1114,1
1797,1011,1632,1
1919,1091,1435,0
1444,1857,1074,1
1588,1204,1262,1
1051,1514,1614,1
1415,1090,1872,1
1642,1196,1256,1
1098,1726,1380,0
1397,1788,1089,1
1065,1822,1453,1
1616,1492,1059,1
1280,1602,1184,1
1031,1540,1782,1
1462,1668,1062,1
1060,1463,1810,1
1217,1232,1649,1
1524,1107,1437,1
1090,1568,1445,1
1438,1093,1567,1
1807,1448,1066,1
1691,1090,1399,1
1921,1202,1267,0
1681,1041,1516,1
1141,1318,1819,1
1573,1325,1158,1
1609,1668,1018,1
1149,1322,1887,0
1130,1338,1840,1
1170,1467,1368,1
1391,1896,1108,1
1510,1406,1128,1
1880,1212,1244,1
1295,1167,1626,1
1732,1093,1389,1
1101,1435,1957,0
1550,1301,1184,1
1299,1330,1323,1
1401,1116,1552,1
1174,1280,1650,1
1010,1812,1646,1
1074,1448,1867,0
1803,1144,1311,1
1308,1175,1940,0
1368,1123,1905,1
1638,1301,1160,1
1543,1155,1343,1
1534,1096,1452,1
1527,1465,1093,1
1072,1501,1546,1
1181,1397,1412,1
3041,3507,3721,0
3567,3688,3025,0
3784,3363,3109,0
3387,3358,3223,0
3130,3375,3556,0
3661,3023,3588,0
3604,3537,3046,0
3286,3531,3203,0
3019,3599,3824,0
3388,3947,3123,0
3108,3365,3792,0
3351,3312,3291,0
3954,3343,3154,0
3839,3270,3181,0
