z1,z2,z3,nondominated
-1562,-1535,-1036,0
-1742,-1518,-1524,0
-1461,-1690,-1374,0
-1966,-1304,-1319,0
-1259,-1567,-1746,0
-1120,-1169,-1104,0
-1783,-1153,-1955,1
-1128,-1573,-1413,0
-1120,-1924,-1035,0
-1973,-1840,-1063,1
-1607,-1665,-1764,0
-1260,-1623,-1403,0
-1346,-1146,-1123,0
-1459,-1339,-1016,0
-1247,-1833,-1617,0
-1009,-1218,-1444,0
-1621,-1615,-1271,0
-1218,-1552,-1540,0
-1373,-1723,-1163,0
-1682,-1808,-1589,0
-1470,-1655,-1449,0
-1574,-1815,-1600,0
-1287,-1254,-1025,0
-1896,-1059,-1863,0
-1292,-1535,-1999,1
-1401,-1213,-1231,0
-1129,-1431,-1856,0
-1170,-1958,-1376,1
-1463,-1689,-1826,0
-1595,-1145,-1741,0
-1961,-1137,-1240,0
-1167,-1155,-1689,0
-1528,-1486,-1290,0
-1185,-1554,-1646,0
-1833,-1813,-1620,1
-1435,-1957,-1822,1
-1420,-1328,-1828,0
-1801,-1266,-1178,0
-1226,-1749,-1902,1
-1015,-1438,-1447,0
-1338,-1339,-1015,0
-1930,-1846,-1218,1
-1540,-1306,-1492,0
-1964,-1049,-1889,1
-1859,-1699,-1860,1
-1905,-1661,-1883,1
-1126,-1187,-1426,0
-1205,-1952,-1213,0
-1005,-1599,-1012,0
-1611,-1667,-1362,0
-1999,-1364,-1539,1
-1008,-1555,-1496,0
-1508,-1268,-1203,0
-1390,-1031,-1496,0
-1658,-1953,-1690,1
-1265,-1093,-1596,0
-1414,-1077,-1426,0
-1609,-1533,-1282,0
-1225,-1735,-1127,0
-1407,-1317,-1211,0
-1117,-1486,-1850,0
-1634,-1634,-1030,0
-1550,-1294,-1123,0
-1576,-1060,-1269,0
