z1,z2,z3,nondominated
-1254,-1335,-1370,1
-1173,-1819,-1276,1
-1289,-1181,-1589,1
-1406,-1133,-1499,1
-1382,-1744,-1097,1
-1902,-1290,-1178,1
-1416,-1209,-1352,1
-1215,-1366,-1391,1
-1615,-1287,-1176,0
-1489,-1761,-1047,1
-1170,-1446,-1384,1
-1178,-1326,-1984,1
-1066,-1488,-1911,1
-1226,-1940,-1249,1
-1626,-1012,-1799,1
-1060,-1603,-1495,1
-1714,-1565,-1024,1
-1439,-1104,-1529,1
-1221,-1423,-1331,1
-1517,-1813,-1040,1
-1557,-1247,-1229,1
-1551,-1790,-1028,1
-1038,-1515,-1762,1
-1160,-1332,-1950,1
-1098,-1479,-1496,1
-1630,-1611,-1023,1
-1016,-1612,-1682,1
-1672,-1013,-1636,1
-1323,-1136,-1807,1
-1300,-1524,-1195,1
-1077,-1935,-1476,1
-1222,-1225,-1659,1
-1783,-1010,-1634,1
-1888,-1311,-1158,1
-1069,-1462,-1876,1
-1427,-1100,-1563,1
-1707,-1682,-1004,1
-1133,-1937,-1366,1
-1486,-1648,-1055,1
-1456,-1074,-1886,1
-1891,-1288,-1176,0
-1027,-1564,-1676,1
-1235,-1211,-1667,0
-1178,-1267,-1790,0
-1087,-1409,-1833,1
-1191,-1329,-1481,1
-1543,-1135,-1373,1
-1463,-1899,-1073,1
-1041,-1521,-1664,1
-1151,-1307,-1666,0
-1478,-1058,-1847,1
-1091,-1406,-1651,1
-1550,-1416,-1109,1
-1117,-1671,-1355,0
-1438,-1925,-1091,1
-1334,-1241,-1388,1
-1243,-1295,-1438,1
-1090,-1795,-1397,1
-1404,-1106,-1920,1
-1816,-1264,-1183,0
-1314,-1156,-1612,1
-1655,-1596,-1022,1
-1258,-1320,-1381,1
-1563,-1794,-1025,1
-1584,-1572,-1040,1
-1063,-1452,-1793,0
-1496,-1055,-1626,1
-1277,-1196,-1573,0
-1130,-1347,-1877,1
-1353,-1208,-1418,1
-1340,-1329,-1284,1
-1078,-1702,-1420,1
-1167,-1463,-1375,1
-1733,-1534,-1032,1
-1277,-1199,-1936,1
-1043,-1507,-1816,1
-1070,-1855,-1451,0
-1039,-1520,-1691,1
-1547,-1161,-1333,1
-1353,-1818,-1117,1
-1082,-1492,-1527,1
-1218,-1633,-1234,0
-1193,-1432,-1362,1
-1516,-1412,-1123,1
-1736,-1165,-1281,1
-1058,-1606,-1500,1
-1934,-1488,-1072,1
-1233,-1528,-1254,1
-1528,-1318,-1179,1
-1099,-1419,-1580,1
-1707,-1224,-1217,1
-1627,-1514,-1049,1
-1267,-1224,-1980,1
-1564,-1725,-1024,1
-1550,-1035,-1855,1
-1707,-1039,-1515,1
-1447,-1662,-1070,0
-1926,-1284,-1189,1
-1403,-1117,-1546,1
-1462,-1834,-1062,0
