z1,z2,z3,nondominated
-815,-182,-705,0
-74,-742,-216,0
-80,-820,-252,0
-102,-970,-204,0
-885,-319,-681,0
-309,-673,-48,0
-154,-801,-87,0
-700,-120,-753,0
-840,-202,-745,0
-757,-182,-766,0
-687,-32,-788,0
-243,-730,-263,0
-143,-792,-155,0
-127,-936,-224,0
-88,-778,-148,0
-182,-676,-45,0
-221,-719,-164,0
-292,-743,-308,1
-869,-196,-825,0
-837,-35,-993,1
-78,-775,-315,0
-43,-912,-58,0
-709,-175,-936,0
-44,-759,-274,0
-742,-107,-936,0
-960,-119,-888,0
-158,-842,-141,0
-285,-913,-118,0
-24,-795,-11,0
-159,-773,-313,1
-674,-334,-956,1
-974,-163,-831,0
-869,-130,-822,0
-235,-800,-174,0
-887,-31,-729,0
-207,-909,-89,0
-149,-828,-266,0
-713,-151,-717,0
-38,-868,-226,0
-720,-195,-885,0
-298,-741,-4,0
-898,-176,-980,1
-682,-29,-943,0
-110,-884,-205,0
-730,-43,-730,0
-218,-765,-44,0
-166,-688,-323,1
-778,-122,-981,0
-126,-735,-257,0
-876,-303,-740,0
-775,-257,-755,0
-766,-31,-782,0
-227,-884,-143,0
-218,-746,-251,0
-934,-286,-780,0
-778,-173,-808,0
-91,-938,-34,0
-153,-914,-48,0
-847,-79,-854,0
-272,-989,-228,1
-109,-941,-200,0
-20,-988,-168,0
-710,-283,-710,0
-63,-777,-27,0
-200,-884,-289,0
-822,-22,-976,0
-870,-78,-756,0
-121,-892,-122,0
-319,-723,-283,0
-797,-19,-725,0
-150,-857,-62,0
-837,-187,-955,1
-938,-326,-933,1
-134,-890,-40,0
-141,-908,-325,1
-720,-195,-885,0
-771,-233,-842,0
-996,-163,-747,1
-855,-294,-696,0
-106,-975,-261,0
-928,-45,-757,0
-822,-22,-976,0
-815,-102,-792,0
-150,-886,-221,0
-989,-127,-918,1
-964,-204,-889,1
-142,-694,-4,0
-842,-326,-769,0
-11,-717,-208,0
-904,-34,-975,1
-686,-283,-801,0
-827,-246,-981,1
-959,-61,-933,1
-702,-9,-668,0
-109,-882,-29,0
-220,-792,-197,0
-995,-295,-840,1
-204,-999,-307,1
-842,-323,-712,0
-126,-706,-307,0
-928,-192,-943,1
-141,-895,-157,0
-988,-289,-821,0
-812,-324,-732,0
-860,-302,-728,0
-693,-254,-937,0
-749,-31,-935,0
-941,-184,-748,0
-812,-177,-880,0
-777,-254,-927,0
-331,-792,-302,1
-6,-692,-25,0
-242,-840,-47,0
-746,-38,-763,0
-49,-693,-19,0
-75,-898,-305,0
-702,-310,-957,1
-743,-101,-738,0
-716,-219,-892,0
-946,-250,-745,0
-319,-942,-155,1
