z1,z2,z3,nondominated
-1987,-1354,-1340,1
-1403,-1923,-1544,1
-1596,-1819,-1595,1
-1384,-1675,-1853,1
-1426,-1979,-1239,1
-1180,-1896,-1624,1
-1614,-1706,-1721,1
-1983,-1375,-1349,1
-1393,-1986,-1249,1
-1871,-1540,-1555,1
-1481,-1582,-1882,1
-1262,-1998,-1306,1
-1402,-1250,-1984,1
-1442,-1640,-1861,1
-1866,-1670,-1332,1
-1651,-1672,-1723,1
-1879,-1657,-1235,1
-1394,-1626,-1883,1
-1706,-1748,-1576,1
-1702,-1842,-1339,1
-1710,-1838,-1178,1
-1745,-1126,-1799,1
-1644,-1793,-1584,1
-1579,-1921,-1312,1
-1868,-1629,-1059,0
-1058,-1778,-1746,1
-1568,-1915,-1387,1
-1714,-1184,-1836,1
-1843,-1659,-1041,0
-1532,-1940,-1330,1
