z1,z2,z3,nondominated
-782,-284,-998,1
-53,-756,-320,0
-917,-253,-834,1
-128,-680,-53,0
-43,-923,-292,0
-85,-736,-213,0
-141,-698,-30,0
-39,-935,-1,0
-29,-811,-105,0
-938,-88,-746,0
-142,-898,-255,0
-667,-208,-834,0
-23,-759,-122,0
-135,-829,-132,0
-149,-764,-224,0
-731,-145,-674,0
-830,-103,-730,0
-241,-768,-145,0
-324,-702,-182,0
-60,-701,-296,0
-972,-195,-907,0
-205,-782,-182,0
-67,-958,-199,0
-82,-874,-68,0
-213,-762,-327,1
-826,-40,-714,0
-272,-951,-235,1
-776,-66,-966,0
-185,-944,-309,1
-34,-945,-132,0
-670,-239,-787,0
-826,-68,-943,0
-184,-797,-48,0
-284,-682,-220,0
-295,-885,-264,0
-80,-920,-18,0
-95,-724,-262,0
-787,-53,-822,0
-859,-231,-845,0
-668,-195,-759,0
-733,-121,-895,0
-965,-132,-855,0
-143,-685,-299,0
-746,-279,-929,0
-804,-288,-724,0
-162,-898,-269,0
-816,-323,-840,1
-910,-219,-806,0
-918,-310,-748,1
-726,-111,-993,0
-996,-229,-852,1
-27,-668,-7,0
-873,-107,-702,0
-858,-273,-973,1
-303,-920,-20,0
-78,-775,-315,0
-314,-898,-226,1
-793,-195,-874,0
-333,-967,-199,1
-229,-894,-45,0
-220,-782,-154,0
-105,-910,-52,0
-28,-777,-173,0
-853,-137,-708,0
-172,-696,-289,0
-720,-195,-885,0
-3,-760,-86,0
-44,-759,-274,0
-182,-713,-184,0
-77,-694,-187,0
-685,-303,-932,1
-973,-205,-916,1
-21,-745,-185,0
-755,-315,-901,1
-279,-677,-306,0
-282,-723,-287,0
-806,-132,-953,0
-329,-895,-262,1
-92,-928,-302,0
-682,-299,-803,0
-712,-284,-805,0
-295,-930,-310,1
-676,-77,-679,0
-321,-834,-126,0
-322,-962,-211,1
-778,-155,-828,0
-807,-232,-678,0
-837,-35,-993,0
-947,-73,-987,1
-103,-705,-149,0
-841,-129,-821,0
-183,-997,-3,1
-899,-234,-998,1
-90,-985,-205,1
-102,-748,-49,0
-719,-32,-932,0
-718,-97,-980,0
-222,-956,-192,0
-126,-962,-179,0
-707,-34,-821,0
-197,-991,-3,1
-185,-729,-134,0
-859,-26,-672,0
-749,-224,-964,0
-909,-22,-835,0
-892,-326,-817,1
-748,-153,-779,0
-777,-188,-856,0
-249,-732,-123,0
-708,-256,-739,0
-869,-42,-871,0
-920,-92,-680,0
-100,-753,-154,0
-146,-932,-333,1
-296,-945,-194,0
-706,-287,-794,0
-736,-164,-727,0
-300,-809,-33,0
-808,-64,-827,0
-13,-997,-49,1
-139,-880,-162,0
