z1,z2,z3,nondominated
-996,-308,-201,1
-816,-101,-719,1
-808,-701,-33,0
-98,-837,-692,1
-241,-316,-997,1
-159,-927,-559,1
-875,-241,-665,1
-628,-858,-25,0
-442,-395,-961,1
-723,-832,-230,1
-596,-521,-858,1
-828,-661,-495,1
-859,-665,-108,0
-933,-383,-532,1
-668,-661,-719,1
-291,-831,-723,1
-904,-278,-616,1
-839,-547,-609,1
-474,-966,-243,1
-857,-657,-79,0
-738,-753,-519,1
-741,-578,-713,1
-819,-581,-610,1
-648,-565,-803,1
-734,-510,-762,1
-792,-766,-196,1
-715,-805,-54,0
-255,-411,-983,1
-694,-219,-854,1
-601,-823,-585,1
-694,-441,-824,1
-283,-466,-968,1
-363,-987,-174,0
-82,-740,-792,0
-328,-996,-237,1
-885,-646,-196,1
-301,-795,-763,1
-924,-568,-342,1
-313,-913,-596,1
-433,-771,-758,1
-967,-467,-206,1
-301,-991,-353,1
-323,-824,-727,1
-123,-523,-937,1
-673,-825,-20,0
-795,-706,-492,1
-697,-52,-819,1
-804,-684,-511,1
-960,-489,-279,1
-604,-781,-644,1
-792,-650,-581,1
-969,-417,-386,1
-715,-800,-462,1
-483,-138,-954,1
-5,-732,-769,0
-571,-480,-888,1
-895,-604,-398,1
-658,-878,-202,1
-964,-221,-479,1
-873,-512,-576,1
-163,-763,-791,1
-750,-807,-298,1
-384,-988,-251,1
-963,-434,-109,0
-82,-740,-792,0
-806,-701,-476,1
-138,-941,-519,1
-993,-320,-329,1
-805,-745,-351,1
-959,-479,-164,0
-679,-532,-797,1
-52,-765,-758,0
-444,-288,-974,1
-237,-792,-769,1
-751,-417,-783,1
-879,-581,-492,1
-871,-670,-219,1
-599,-394,-898,1
-777,-26,-734,1
-829,-715,-358,1
-484,-701,-802,1
-212,-962,-484,1
-229,-899,-625,1
-664,-543,-803,1
-681,-253,-864,1
-397,-713,-822,1
-583,-892,-451,1
-467,-782,-733,1
-414,-486,-943,1
-531,-766,-717,1
-775,-642,-617,1
-680,-837,-434,1
-938,-548,-270,1
-810,-713,-66,0
-971,-416,-127,1
-642,-596,-788,1
-982,-388,-167,1
-724,-779,-7,0
-626,-263,-899,1
-895,-178,-626,1
