z1,z2,z3,nondominated
421,946,106,0
874,144,328,0
171,312,567,0
524,43,850,0
744,325,133,0
268,360,330,0
513,195,306,0
132,339,854,0
933,420,103,0
273,611,189,0
245,606,216,0
309,167,914,0
733,16,601,1
240,202,766,0
590,24,660,1
616,62,486,0
677,281,170,0
231,211,784,0
56,735,469,0
261,246,490,0
547,57,551,0
840,163,294,0
250,904,214,0
91,872,416,0
161,824,293,0
616,577,34,0
260,200,616,0
89,401,798,0
215,854,236,0
84,570,459,0
17,594,757,0
129,499,416,0
684,7,684,1
794,421,79,0
92,830,401,0
696,3,744,1
105,370,774,0
143,857,325,0
630,40,544,0
330,726,130,0
820,388,98,0
498,743,45,0
92,403,833,0
632,12,708,1
272,188,622,0
600,214,249,0
210,673,237,0
668,589,23,0
82,432,868,0
74,25,20,1
15,65,32,1
74,31,15,1
28,27,44,1
11,37,82,1
2,67,64,1
9,42,82,1
