z1,z2,z3,nondominated
-16,-739,-573,0
-171,-444,-723,0
-525,-516,-293,0
-15,-801,-162,0
-373,-921,-624,0
-965,-172,-507,0
-331,-376,-823,0
-932,-535,-955,1
-99,-588,-492,0
-344,-894,-953,1
-963,-10,-233,0
-281,-547,-842,0
-434,-638,-947,1
-628,-913,-241,0
-746,-112,-930,0
-221,-688,-462,0
-373,-262,-10,0
-948,-860,-96,0
-957,-977,-902,1
-85,-654,-514,0
-258,-136,-272,0
-880,-985,-841,1
-288,-761,-421,0
-935,-638,-578,0
-879,-191,-588,0
-402,-789,-443,0
-259,-491,-163,0
-985,-358,-958,1
-143,-150,-60,0
-961,-647,-477,1
-879,-503,-172,0
-156,-428,-810,0
-717,-204,-611,0
-96,-463,-443,0
-982,-205,-195,0
-540,-705,-215,0
-743,-699,-431,0
-194,-2,-889,0
-823,-26,-705,0
-522,-951,-96,0
-16,-559,-804,0
-378,-675,-360,0
-420,-907,-413,0
-617,-63,-786,0
-217,-78,-470,0
-70,-187,-607,0
-802,-419,-467,0
-935,-984,-746,1
-505,-624,-960,1
