z1,z2,z3,nondominated
-699,-612,-730,1
-187,-795,-762,1
-659,-710,-680,1
-804,-472,-705,1
-233,-989,-378,1
-678,-804,-521,1
-134,-789,-759,0
-858,-622,-485,1
-359,-718,-826,1
-736,-820,-204,1
-646,-701,-701,1
-816,-379,-726,1
-805,-157,-746,1
-629,-869,-62,1
-865,-512,-591,1
-315,-640,-888,1
-856,-635,-33,0
-605,-748,-685,1
-680,-250,-865,1
-997,-229,-317,1
-516,-741,-752,1
-638,-117,-878,0
-935,-181,-549,1
-257,-465,-969,1
-642,-143,-881,1
-980,-420,-221,1
-275,-998,-305,1
-764,-782,-377,1
-406,-324,-980,1
-682,-861,-194,1
-777,-784,-249,1
-900,-119,-601,1
-444,-134,-965,1
-693,-193,-853,1
-806,-701,-476,1
-641,-731,-673,1
-259,-708,-844,1
-693,-845,-140,1
-129,-402,-974,1
-284,-760,-799,1
-603,-325,-908,1
-520,-137,-941,1
-627,-714,-704,1
-858,-680,-159,1
-851,-242,-700,1
-151,-754,-796,0
-372,-977,-388,1
-839,-697,-121,1
-998,-294,-228,1
