z1,z2,z3,nondominated
-1342,-1125,-1818,0
-1152,-1302,-1687,1
-1567,-1032,-1634,1
-1898,-1090,-1426,1
-1418,-1523,-1117,1
-1193,-1286,-1556,1
-1111,-1696,-1361,0
-1422,-1094,-1909,1
-1341,-1951,-1155,1
-1173,-1517,-1332,0
-1196,-1251,-1830,1
-1250,-1208,-1616,0
-1077,-1478,-1938,1
-1668,-1538,-1035,0
-1159,-1764,-1289,0
-1024,-1677,-1578,1
-1022,-1588,-1668,1
-1128,-1402,-1515,1
-1543,-1135,-1373,1
-1768,-1408,-1083,1
-1326,-1178,-1985,1
-1897,-1120,-1370,1
-1938,-1401,-1113,1
-1843,-1078,-1430,1
-1283,-1603,-1182,1
-1348,-1417,-1212,1
-1030,-1560,-1664,1
-1430,-1759,-1072,1
-1566,-1783,-1024,1
-1126,-1343,-1665,0
-1659,-1665,-1010,1
-1875,-1555,-1037,1
-1216,-1674,-1229,1
-1771,-1218,-1222,0
-1134,-1367,-1941,1
-1227,-1480,-1285,1
-1304,-1897,-1165,0
-1344,-1166,-1989,1
-1128,-1887,-1354,0
-1118,-1889,-1370,1
-1268,-1218,-1968,1
-1616,-1052,-1511,1
-1602,-1547,-1043,1
-1059,-1903,-1502,1
-1314,-1923,-1165,1
-1114,-1564,-1399,1
-1424,-1078,-1681,1
-1349,-1251,-1359,1
-1797,-1102,-1376,0
-1173,-1517,-1332,0
-1899,-1454,-1077,1
-1831,-1184,-1265,1
-1905,-1157,-1318,1
-1758,-1012,-1619,1
-1301,-1202,-1503,1
-1444,-1436,-1142,1
-1036,-1521,-1780,1
-1749,-1375,-1100,0
-1170,-1975,-1331,1
-1140,-1941,-1358,1
-1628,-1194,-1261,1
-1711,-1761,-1001,1
-1123,-1369,-1905,1
-1680,-1690,-1006,1
-1599,-1309,-1163,1
-1521,-1062,-1558,1
-1302,-1259,-1403,1
-1537,-1109,-1424,1
-1628,-1123,-1357,1
-1128,-1360,-1903,0
-1075,-1555,-1487,1
-1040,-1846,-1528,1
-1274,-1598,-1191,1
-1062,-1590,-1497,1
-1396,-1330,-1239,1
-1044,-1500,-1707,0
-1362,-1232,-1371,1
-1562,-1310,-1172,1
-1382,-1671,-1101,1
-1077,-1467,-1922,0
-1837,-1105,-1378,1
-1417,-1081,-1685,0
-1872,-1300,-1162,1
-1108,-1470,-1481,1
-1851,-1090,-1408,0
-1323,-1137,-1682,0
-1957,-1230,-1250,1
-1803,-1144,-1311,0
-1048,-1725,-1488,0
-1299,-1238,-1439,1
-1508,-1266,-1231,1
-1115,-1532,-1416,1
-1313,-1706,-1142,0
-1018,-1598,-1816,1
-1267,-1971,-1220,1
-1415,-1173,-1408,1
-1318,-1465,-1207,1
-1903,-1207,-1256,1
-1702,-1252,-1191,1
-1601,-1608,-1029,1
-1112,-1407,-1556,1
-1031,-1687,-1546,1
-1099,-1679,-1385,0
-1406,-1092,-1855,0
-1429,-1796,-1074,1
-1579,-1248,-1220,1
-1156,-1912,-1322,0
-1246,-1203,-1847,0
-1053,-1513,-1893,1
-1145,-1578,-1341,1
-1455,-1843,-1067,1
-1084,-1417,-1660,1
-1589,-1630,-1027,1
-1233,-1411,-1326,1
-1100,-1937,-1426,1
-1005,-1682,-1693,1
-1542,-1161,-1335,1
-1133,-1696,-1327,0
-1939,-1074,-1486,1
-1694,-1635,-1011,1
-1516,-1183,-1318,1
