z1,z2,z3,nondominated
2,9,5,0
2,6,5,1
4,5,3,1
3,8,3,0
7,6,1,0
8,3,3,0
1,9,6,0
4,4,4,0
7,1,8,0
1,7,8,0
2,8,4,1
2,5,8,0
4,10,3,0
5,8,1,1
1,6,8,0
4,2,6,1
5,5,2,0
7,5,2,0
7,7,1,0
9,3,3,0
6,3,4,0
5,10,2,0
7,1,7,0
7,6,1,0
4,10,3,0
2,10,5,0
1,7,7,0
5,3,4,1
7,2,4,1
3,4,4,0
7,4,2,0
4,2,9,0
5,8,2,0
4,6,2,1
1,7,7,0
7,1,6,1
1,7,8,0
5,4,2,1
4,8,2,0
1,6,9,0
2,5,9,0
9,5,2,0
4,7,2,0
3,4,4,0
3,4,10,0
1,6,7,1
2,5,9,0
7,7,1,0
2,4,8,1
3,4,10,0
9,4,2,0
8,8,1,0
4,3,5,1
9,2,5,0
8,3,3,0
3,8,3,0
5,6,2,0
1,8,6,1
6,1,7,1
8,3,3,0
4,2,7,0
8,3,3,0
3,10,4,0
9,5,2,0
16,14,13,0
16,19,11,0
17,11,17,0
16,18,11,0
16,14,13,0
19,13,13,0
17,17,11,0
14,20,13,0
