z1,z2,z3,nondominated
848,909,946,0
528,878,888,0
182,742,272,0
686,752,461,0
753,444,362,0
567,167,236,0
128,214,96,0
865,832,885,0
288,817,788,0
849,264,21,1
741,406,281,0
187,840,78,0
921,248,204,0
136,607,257,0
75,408,342,0
437,149,168,0
145,590,995,0
982,255,552,0
614,785,725,0
6,878,956,1
780,237,432,0
848,306,675,0
128,215,757,0
128,78,959,0
754,278,454,0
825,689,172,0
787,406,717,0
61,910,362,0
733,897,277,0
953,807,109,0
942,827,530,0
244,455,718,0
20,303,450,1
187,845,661,0
178,994,591,0
573,177,598,0
532,921,583,0
203,26,775,1
243,242,431,0
460,316,809,0
676,356,938,0
514,981,628,0
296,494,201,0
770,861,387,0
97,998,720,0
523,683,89,0
614,477,833,0
275,721,877,0
423,905,795,0
629,613,490,0
383,496,451,0
116,920,112,0
180,944,172,0
288,547,809,0
206,224,358,0
265,204,865,0
611,648,687,0
530,901,184,0
629,517,339,0
566,299,399,0
424,614,980,0
512,473,669,0
978,851,331,0
691,665,283,0
441,312,108,0
282,944,301,0
827,264,426,0
936,895,684,0
47,46,78,1
596,305,930,0
137,800,522,0
439,790,535,0
623,862,638,0
362,261,247,0
32,42,666,1
947,492,818,0
505,649,360,0
95,624,548,0
931,527,238,0
751,790,572,0
981,796,624,0
899,158,229,0
978,532,122,0
482,803,378,0
333,200,964,0
717,77,979,0
820,126,946,0
50,712,741,0
318,875,355,0
167,981,728,0
846,888,62,0
195,696,916,0
599,702,930,0
825,420,57,1
913,696,549,0
652,893,351,0
871,505,121,0
492,561,370,0
595,487,883,0
825,730,79,0
1574,1762,1906,0
1468,1648,1670,0
1908,1552,1119,0
1832,1202,1295,0
1215,1121,1615,0
1703,1033,1673,0
1892,1348,1562,0
1155,1576,1480,0
1830,1268,1012,0
1311,1325,1954,0
