z1,z2,z3,nondominated
-325,-575,-922,1
-272,-936,-554,1
-629,-896,-299,1
-707,-427,-818,1
-382,-463,-957,1
-620,-565,-822,1
-665,-861,-119,1
-766,-794,-216,1
-229,-509,-954,1
-941,-475,-437,1
-803,-615,-602,1
-870,-534,-563,1
-946,-505,-368,1
-985,-398,-259,1
-407,-522,-931,1
-983,-307,-399,1
-734,-686,-623,1
-962,-383,-447,1
-180,-690,-853,1
-532,-467,-911,1
-422,-768,-765,1
-324,-704,-843,1
-533,-241,-945,1
-259,-602,-913,1
-829,-228,-727,1
-466,-897,-562,1
-535,-449,-915,1
-123,-523,-937,1
-537,-742,-738,1
-160,-710,-836,1
