z1,z2,z3,nondominated
-677,-809,-7,1
-68,-450,-827,1
-775,-24,-570,1
-423,-79,-811,1
-566,-56,-536,1
-404,-624,-98,1
-37,-533,-821,1
-471,-76,-582,1
-232,-319,-423,1
-706,-285,-165,1
-656,-301,-158,1
-71,-442,-818,1
-416,-203,-363,1
-391,-102,-642,1
-837,-22,-598,1
-100,-379,-754,1
-144,-946,-356,1
-32,-665,-555,1
-225,-420,-330,1
-845,-479,-58,1
-96,-909,-421,1
-490,-68,-585,1
-747,-592,-18,1
-258,-187,-789,1
-14,-649,-659,1
-55,-662,-486,1
-63,-550,-529,1
-168,-300,-890,1
-560,-247,-228,1
-212,-273,-959,1
-136,-947,-368,1
-823,-15,-626,1
-195,-486,-322,1
-168,-368,-474,1
-147,-307,-785,1
-760,-246,-196,1
-88,-423,-624,1
-696,-3,-744,1
-53,-804,-480,1
-108,-365,-725,1
