z1,z2,z3,nondominated
3,3,10,0
8,6,4,0
5,4,2,0
5,2,7,0
3,1,6,0
8,9,8,0
3,8,2,0
9,1,4,0
6,3,3,0
6,7,8,0
6,8,2,0
4,4,6,0
9,7,8,0
5,8,10,0
1,4,8,0
2,4,4,0
6,5,10,0
7,7,9,0
2,10,7,0
5,7,8,0
6,3,9,0
6,4,3,0
6,2,9,0
7,10,7,0
10,8,6,0
8,2,3,0
10,10,7,0
5,4,4,0
7,1,1,0
1,10,6,0
4,4,7,0
2,2,9,0
8,3,3,0
6,4,1,0
5,9,5,0
2,2,7,0
7,5,1,0
2,3,6,0
7,3,9,0
1,6,4,0
8,10,5,0
6,10,9,0
4,4,9,0
6,10,5,0
4,8,4,0
2,6,2,0
10,5,7,0
5,3,6,0
7,2,10,0
2,10,7,0
1,1,6,0
10,9,1,0
5,7,3,0
4,9,10,0
4,9,8,0
4,7,5,0
10,7,8,0
2,1,10,0
5,2,1,0
2,4,6,0
2,1,1,0
9,2,4,0
5,9,5,0
4,7,6,0
1,1,1,0
1,1,1,0
1,1,1,0
1,1,1,0
1,1,1,0
1,1,1,0
1,1,1,0
1,1,1,0
