z1,z2,z3,nondominated
8,668,689,1
408,240,322,1
34,532,768,1
302,289,367,1
831,205,243,1
375,130,941,1
783,364,109,1
622,780,13,1
215,228,707,1
396,710,91,1
242,790,201,1
547,57,551,1
555,583,46,1
472,784,55,1
79,465,581,1
302,307,345,1
309,740,145,1
564,25,729,1
525,43,855,1
405,85,759,1
69,464,624,1
198,396,388,1
321,231,421,1
682,107,372,1
199,297,523,1
133,330,815,1
252,193,807,1
320,617,151,1
903,85,442,1
361,181,457,1
47,535,894,0
66,445,763,1
721,437,70,1
613,508,55,1
437,169,396,1
748,49,486,1
480,314,204,1
540,37,657,1
492,47,741,1
253,788,191,1
538,45,887,0
267,508,231,1
89,437,587,1
539,396,125,1
381,107,640,1
198,627,260,1
147,307,737,1
723,38,520,1
278,168,762,1
881,484,62,0
351,781,117,1
359,386,225,1
299,844,160,1
61,458,730,1
333,861,138,1
754,454,62,1
231,911,235,1
441,341,204,1
283,175,860,0
781,24,570,1
622,12,758,1
642,32,566,1
223,479,292,1
264,272,441,1
1544,1522,1067,0
1401,1924,1110,0
1738,1647,1008,0
1421,1230,1323,0
1025,1573,1817,0
1347,1264,1348,0
1614,1017,1682,0
1605,1102,1404,0
