z1,z2,z3,nondominated
-966,-230,-813,1
-826,-311,-997,1
-818,-303,-923,0
-127,-936,-224,1
-129,-725,-104,0
-235,-885,-38,0
-932,-59,-856,0
-288,-907,-313,1
-291,-934,-124,1
-243,-789,-190,0
-910,-50,-749,0
-696,-169,-808,0
-296,-751,-299,1
-251,-730,-236,0
-217,-894,-38,0
-242,-840,-47,0
-797,-238,-939,0
-903,-188,-779,0
-258,-802,-95,0
-278,-940,-149,1
-785,-111,-787,0
-133,-767,-321,1
-927,-136,-673,0
-261,-760,-69,0
-891,-192,-999,1
-955,-129,-780,0
-102,-950,-89,1
-164,-792,-247,0
-961,-332,-942,1
-69,-691,-91,0
