z1,z2,z3,nondominated
-10,-5,-4,0
-7,-8,-6,0
-4,-7,-9,1
-6,-5,-9,0
-2,-5,-10,0
-8,-7,-6,1
-4,-6,-10,1
-5,-5,-10,1
-8,-7,-2,0
-10,-2,-5,0
-10,-3,-4,0
-3,-3,-10,0
-7,-8,-7,1
-10,-5,-5,1
-9,-7,-3,0
-3,-6,-9,0
-4,-5,-10,0
-6,-3,-9,0
-9,-3,-7,0
-4,-10,-4,1
-1,-8,-7,0
-10,-2,-4,0
-8,-5,-7,0
-7,-8,-5,0
-8,-8,-3,0
-6,-5,-9,0
-9,-7,-2,0
-9,-6,-3,0
-3,-10,-4,0
-9,-5,-2,0
-9,-6,-6,1
-9,-6,-3,0
-9,-4,-7,1
-9,-5,-6,0
-9,-7,-5,1
-1,-9,-6,0
-8,-8,-3,0
-8,-8,-3,0
-1,-9,-7,1
-9,-6,-2,0
-8,-6,-7,1
-8,-8,-1,0
-7,-4,-9,1
-6,-5,-9,0
-3,-6,-9,0
-6,-3,-9,0
-6,-4,-9,0
-6,-3,-10,1
-6,-1,-9,0
