z1,z2,z3,nondominated
807,55,477,1
270,843,183,1
573,821,26,1
282,626,179,1
227,431,320,1
34,532,774,1
862,290,170,0
723,13,618,1
758,279,167,1
529,35,714,1
124,555,389,1
966,328,170,0
801,96,388,1
628,476,64,1
241,830,206,1
784,269,177,1
973,279,212,0
124,378,923,1
369,146,524,1
504,338,175,1
850,231,219,1
520,146,373,1
286,170,655,1
293,163,835,1
432,83,873,1
886,100,404,0
97,446,957,1
244,210,864,1
343,188,468,1
747,235,206,1
244,438,294,1
427,105,548,1
254,228,544,1
141,961,369,1
649,481,59,1
372,127,576,1
538,86,477,1
608,693,17,1
687,268,180,1
770,28,552,1
543,390,127,1
320,163,573,1
332,676,133,1
423,267,280,1
225,945,253,1
362,516,154,1
694,82,416,1
145,935,350,1
41,524,831,1
334,156,938,1
300,444,236,1
784,252,192,1
801,321,138,1
642,32,566,1
800,589,20,1
350,286,319,1
131,330,787,1
427,166,410,1
502,45,709,1
569,61,520,1
389,98,676,1
30,687,554,1
841,560,31,1
126,340,698,1
1008,1649,1730,0
1368,1106,1757,0
1166,1540,1331,0
1557,1095,1442,0
1603,1039,1568,0
1226,1216,1709,0
1464,1590,1077,0
1887,1556,1040,0
