z1,z2,z3,nondominated
-1050,-1956,-1001,1
-1747,-1377,-1375,0
-1513,-1892,-1512,1
-1434,-1226,-1638,0
-1840,-1461,-1581,1
-1930,-1572,-1246,1
-1251,-1198,-1093,0
-1310,-1477,-1549,0
-1127,-1328,-1344,0
-1257,-1742,-1428,0
-1106,-1817,-1425,0
-1370,-1606,-1808,0
-1418,-1333,-1204,0
-1773,-1220,-1771,1
-1981,-1006,-1126,1
-1762,-1417,-1585,1
-1172,-1909,-1782,0
-1050,-1809,-1343,0
-1577,-1380,-1870,1
-1235,-1786,-1114,0
-1196,-1279,-1702,0
-1842,-1635,-1318,1
-1930,-1195,-1686,1
-1507,-1951,-1936,1
-1104,-1164,-1473,0
-1141,-1788,-1665,0
-1141,-1821,-1406,0
-1396,-1554,-1243,0
-1457,-1628,-1217,0
-1258,-1002,-1529,0
