z1,z2,z3,nondominated
-992,-296,-975,1
-217,-936,-223,1
-230,-812,-254,0
-284,-886,-157,0
-310,-831,-163,1
-793,-300,-994,1
-242,-868,-159,0
-768,-102,-975,0
-6,-870,-110,0
-775,-320,-998,1
-931,-179,-723,0
-903,-35,-924,0
-736,-262,-862,0
-875,-238,-794,0
-21,-893,-79,0
-261,-760,-69,0
-109,-720,-235,0
-95,-866,-121,0
-777,-49,-854,0
-689,-193,-834,0
-171,-863,-59,0
-39,-975,-13,0
-128,-707,-259,0
-811,-258,-787,0
-314,-897,-145,1
-991,-32,-924,0
-51,-694,-286,0
-677,-132,-955,0
-699,-215,-849,0
-328,-901,-108,1
-791,-166,-769,0
-22,-727,-196,0
-844,-174,-785,0
-298,-783,-195,1
-687,-198,-868,0
-314,-865,-17,0
-317,-747,-116,0
-778,-282,-673,0
-813,-293,-746,0
-161,-962,-51,0
-151,-750,-103,0
-222,-981,-111,1
-84,-684,-44,0
-667,-188,-764,0
-984,-57,-900,0
-784,-329,-836,0
-917,-297,-909,1
-751,-96,-957,0
-122,-708,-228,0
-725,-30,-818,0
-687,-261,-696,0
-733,-187,-990,0
-677,-259,-982,0
-217,-796,-178,0
-209,-782,-19,0
-146,-814,-238,0
-788,-125,-750,0
-69,-913,-119,0
-268,-789,-65,0
-205,-766,-278,0
-714,-151,-669,0
-885,-122,-850,0
-180,-965,-192,1
-693,-74,-796,0
-147,-694,-313,0
-686,-18,-892,0
-285,-883,-166,0
-39,-702,-114,0
-55,-707,-64,0
-829,-190,-743,0
-779,-201,-774,0
-155,-899,-52,0
-836,-305,-967,1
-96,-822,-46,0
-129,-824,-267,0
-255,-889,-163,0
-868,-111,-981,1
-937,-38,-822,0
-981,-314,-770,1
-723,-162,-736,0
-245,-820,-326,1
-811,-135,-878,0
-98,-793,-161,0
-288,-907,-313,1
-750,-295,-950,0
-110,-986,-227,1
-289,-721,-253,1
-883,-322,-897,1
-983,-25,-992,1
-914,-276,-693,0
-863,-273,-877,0
-213,-730,-126,0
-949,-262,-829,0
-724,-136,-793,0
-869,-329,-845,1
-185,-705,-168,0
-870,-185,-875,0
-326,-869,-127,1
-927,-191,-733,0
-936,-217,-705,0
