z1,z2,z3,nondominated
10,4,5,0
5,7,9,0
10,4,4,1
6,9,2,1
5,9,6,0
8,7,2,1
7,9,5,0
6,7,8,1
4,10,4,0
8,8,5,0
8,3,8,0
6,2,9,1
5,10,3,0
8,3,8,0
8,8,5,0
5,9,6,0
1,8,7,1
3,8,8,0
3,10,4,1
8,6,7,0
8,8,3,0
9,5,6,0
5,2,10,0
8,7,4,0
10,5,5,0
9,5,5,1
4,2,10,1
9,3,6,0
7,6,8,1
6,9,6,0
6,3,9,0
8,4,7,0
6,6,9,0
9,3,6,0
9,4,6,0
5,10,4,0
7,8,5,0
9,7,3,0
4,10,5,0
8,6,7,0
7,4,9,0
6,8,7,0
9,2,7,0
5,8,8,0
1,6,9,1
9,2,7,0
4,10,4,0
6,6,9,0
9,2,6,1
7,8,5,0
5,10,3,0
6,9,3,0
4,5,10,0
5,10,4,0
7,9,3,0
3,4,10,1
4,8,8,0
7,4,9,0
4,9,6,0
8,1,7,1
6,9,4,0
5,9,7,0
4,10,5,0
4,9,6,0
19,15,17,0
20,13,15,0
12,18,18,0
16,19,15,0
18,18,14,0
18,18,15,0
16,19,16,0
12,19,17,0
