z1,z2,z3,nondominated
731,199,699,0
908,246,895,0
882,272,801,0
712,176,862,0
21,976,299,0
850,234,823,0
70,929,96,0
721,265,796,0
219,771,255,0
870,185,875,0
302,836,162,0
761,233,900,0
81,738,31,0
796,120,975,0
827,134,844,0
70,750,254,0
245,926,68,0
217,680,124,0
707,53,1000,0
49,754,58,0
954,89,742,0
910,162,849,0
213,730,126,0
24,895,165,0
800,192,937,0
139,778,297,0
786,101,723,0
331,970,29,0
41,910,3,0
314,834,53,0
289,934,109,0
146,987,22,0
907,97,760,0
250,975,241,0
99,772,161,0
670,33,796,0
8,87,10,1
11,87,22,0
80,34,85,1
92,9,92,1
6,95,3,1
67,18,95,1
