z1,z2,z3,nondominated
801,18,864,0
250,772,32,1
285,804,75,0
940,4,783,1
60,984,281,0
809,104,919,0
28,777,173,1
236,927,54,0
222,956,192,0
334,738,119,0
983,224,810,0
91,866,181,0
219,795,184,0
730,63,874,0
251,875,3,1
770,233,948,0
917,159,823,0
155,821,223,0
700,13,835,1
321,911,256,0
814,194,928,0
683,46,956,1
948,230,833,0
53,696,62,1
269,723,52,1
281,969,247,0
943,106,820,0
113,920,48,1
723,156,752,1
894,65,771,1
254,877,237,0
735,307,751,1
909,141,755,0
873,162,992,0
767,102,728,1
330,739,83,0
138,992,333,0
260,993,193,0
712,24,941,0
775,1,930,1
193,782,170,0
129,725,104,0
132,674,116,1
818,303,923,0
673,284,777,1
669,314,929,1
867,192,726,1
747,207,667,1
147,980,50,0
982,221,941,0
943,148,811,0
170,948,164,0
955,153,902,0
887,140,892,0
822,268,854,0
973,181,977,0
14,865,146,1
753,225,688,0
710,121,767,1
718,315,697,1
874,334,773,0
144,706,64,0
79,772,147,0
252,863,238,0
1791,1279,1960,0
1202,1856,1146,0
1734,1199,1991,0
1759,1240,1673,0
1875,1180,1774,0
1720,1195,1885,0
1682,1051,1745,0
1081,1749,1279,0
