z1,z2,z3,nondominated
921,592,28,1
561,118,555,0
161,824,388,0
850,93,599,0
881,236,129,0
260,427,587,0
390,453,603,0
294,323,310,0
240,232,230,0
398,452,491,0
3,991,379,1
609,407,933,0
556,352,339,0
784,218,279,0
864,296,212,0
159,884,367,0
397,669,931,0
551,841,299,0
93,957,871,0
505,471,273,0
919,647,429,0
311,191,311,1
758,257,569,0
926,831,689,0
649,673,471,0
894,190,641,0
48,326,895,0
938,205,159,0
300,59,325,1
182,403,148,0
361,926,869,0
956,558,569,0
975,753,595,0
444,558,86,0
368,364,165,0
781,857,259,0
500,381,574,0
277,515,36,0
572,690,226,0
43,475,597,0
181,590,519,0
474,503,45,0
434,307,380,0
136,944,54,1
504,746,554,0
784,624,496,0
530,64,830,0
726,204,880,0
790,122,603,0
289,481,364,0
847,811,908,0
461,966,266,0
715,59,29,1
792,592,195,0
629,500,162,0
293,673,455,0
656,709,477,0
76,825,176,0
490,880,40,0
629,328,668,0
363,380,352,0
929,121,110,0
256,393,402,0
478,821,333,0
108,931,229,0
558,121,960,0
478,616,855,0
486,915,950,0
244,275,990,0
973,34,782,1
127,433,128,1
242,292,131,1
749,530,243,0
17,202,148,1
211,597,667,0
584,698,741,0
14,826,668,1
925,876,329,0
19,534,604,0
620,447,342,0
819,623,906,0
276,200,61,1
595,319,410,0
943,718,636,0
470,940,276,0
749,530,243,0
338,302,281,0
879,848,34,0
614,613,114,0
718,395,304,0
279,393,441,0
669,399,622,0
188,865,375,0
227,911,927,0
952,343,109,0
893,152,869,0
283,201,998,0
402,128,800,0
859,559,586,0
661,143,768,0
184,304,282,0
153,692,706,0
671,61,612,0
404,202,543,0
447,859,887,0
404,648,660,0
554,984,626,0
302,345,84,0
637,57,55,1
309,182,569,0
880,985,841,0
190,438,35,1
797,686,358,0
422,555,715,0
694,868,320,0
924,475,158,0
980,818,769,0
682,948,195,0
954,411,888,0
215,704,434,0
582,511,698,0
644,840,401,0
206,198,969,1
993,137,829,0
492,561,370,0
893,576,635,0
174,808,541,0
471,625,81,0
935,638,578,0
910,406,318,0
716,917,814,0
65,253,170,0
311,585,178,0
849,981,179,0
720,57,791,0
668,64,683,0
903,771,126,0
22,446,88,1
220,220,566,0
358,109,721,0
189,587,411,0
633,268,244,0
460,752,589,0
534,547,369,0
1892,1705,1509,0
1980,1288,1647,0
1702,1081,1066,0
1220,1991,1149,0
1882,1072,1773,0
1762,1473,1031,0
1808,1250,1393,0
1285,1329,1371,0
1373,1355,1982,0
1775,1425,1299,0
1760,1289,1725,0
1051,1203,1729,0
