z1,z2,z3,nondominated
2,8,4,0
6,3,3,0
4,2,7,0
6,5,2,0
1,8,7,0
3,9,3,0
5,3,3,1
3,4,10,0
4,3,4,1
8,1,7,0
7,1,8,0
8,5,2,0
2,9,5,0
6,4,3,0
1,7,6,1
7,3,3,0
9,1,6,0
2,4,6,1
8,7,1,0
8,3,3,0
8,6,1,0
8,4,2,1
3,3,10,0
9,3,4,0
2,9,5,0
2,7,5,0
3,4,5,0
7,3,3,0
7,6,1,0
5,2,6,0
7,1,7,0
4,5,3,0
2,4,7,0
5,2,9,0
6,3,4,0
4,7,2,0
4,8,2,0
5,10,2,0
2,4,7,0
4,9,2,0
8,2,4,1
3,4,5,0
5,5,2,0
6,8,1,0
9,4,2,0
5,4,3,0
7,1,7,0
4,5,3,0
3,3,7,0
6,8,1,0
3,3,9,0
3,8,3,0
6,3,4,0
1,7,7,0
9,5,2,0
4,5,3,0
3,3,8,0
10,4,2,0
3,7,3,0
3,6,3,0
8,5,2,0
3,6,3,0
8,1,6,1
8,5,2,0
5,5,2,0
8,1,7,0
6,1,8,1
7,7,1,0
5,3,4,0
3,7,3,0
7,6,1,0
4,3,5,0
5,4,3,0
4,2,6,0
4,7,2,0
4,7,2,0
1,8,8,0
7,3,3,0
3,4,5,0
9,6,1,0
6,2,6,0
2,7,5,0
4,2,8,0
9,2,6,0
2,5,6,0
1,9,6,0
1,7,8,0
1,7,8,0
4,2,6,0
6,8,1,0
3,4,5,0
3,3,6,1
3,5,4,0
2,5,8,0
2,7,4,1
4,3,5,0
8,1,7,0
1,6,8,1
3,4,4,1
3,4,9,0
17,19,11,0
12,14,19,0
16,19,11,0
12,14,16,0
12,15,19,0
14,17,12,0
18,14,12,0
16,14,12,0
13,13,19,0
19,13,13,0
