z1,z2,z3,nondominated
-823,-73,-438,1
-756,-528,-35,1
-93,-433,-921,1
-652,-432,-79,1
-734,-269,-176,1
-613,-749,-14,1
-147,-310,-809,1
-394,-691,-94,1
-285,-361,-310,1
-300,-384,-277,1
-290,-210,-510,1
-497,-49,-828,1
-454,-88,-562,0
-378,-228,-363,1
-835,-339,-130,1
-370,-589,-125,1
-733,-388,-95,0
-34,-786,-534,1
-379,-352,-236,1
-454,-88,-562,0
-766,-25,-562,1
-225,-231,-624,1
-657,-193,-258,1
-866,-49,-513,1
-373,-103,-768,1
-890,-146,-329,1
-958,-414,-114,1
-31,-827,-557,1
-775,-699,-3,1
-339,-301,-314,1
