z1,z2,z3,nondominated
777,24,569,0
285,817,167,0
318,171,947,0
363,132,580,0
10,701,644,0
121,877,363,0
565,468,82,0
260,200,616,0
179,286,893,0
517,46,855,0
493,825,51,0
67,474,616,0
623,102,397,0
175,593,296,0
700,719,3,0
780,356,114,0
852,216,235,0
969,330,170,0
591,20,697,0
147,331,897,0
293,161,818,0
194,598,272,0
724,667,6,0
616,62,486,0
396,93,687,0
290,159,753,0
259,612,202,0
214,266,947,0
781,24,570,0
250,844,201,0
26,625,603,0
496,111,454,0
610,18,678,0
12,792,629,0
217,904,247,0
485,450,117,0
56,878,498,0
258,932,215,0
990,226,271,0
611,106,394,0
252,190,759,0
189,365,438,0
177,835,275,0
84,722,408,0
473,62,854,0
138,532,377,0
265,466,255,0
619,639,21,0
865,340,134,0
441,72,676,0
679,639,13,0
226,778,215,0
255,337,369,0
930,123,382,0
858,112,372,0
67,483,904,0
81,573,465,0
28,698,556,0
820,388,98,0
45,499,783,0
384,153,484,0
818,590,21,0
281,188,908,0
153,812,302,0
16,40,47,1
75,1,67,1
80,59,2,1
64,19,28,1
9,57,47,1
87,41,10,1
37,13,61,1
93,14,37,1
