z1,z2,z3,nondominated
1029,1992,1182,0
1173,1705,1097,0
1287,1803,1014,0
1837,1017,1874,0
1931,1297,1894,0
1117,1741,1193,0
1246,1728,1016,0
1192,1789,1198,0
1864,1141,1730,0
1108,1928,1324,0
1844,1088,1713,0
1906,1123,1866,0
1245,1934,1286,0
1221,1965,1231,0
1854,1078,1893,0
1240,1786,1009,0
1985,1216,1954,0
1996,1195,1864,0
1738,1068,1762,0
1937,1233,1796,0
1162,1775,1234,0
1114,1861,1241,0
1874,1154,1717,0
1735,1278,1690,0
1793,1332,1716,0
1910,1192,1737,0
1812,1089,1941,0
1987,1116,1922,0
1017,1956,1184,0
1026,1979,1126,0
1675,1123,1687,0
1718,1302,1703,0
1813,1257,1671,0
1908,1251,1752,0
1688,1308,1831,0
1171,1753,1301,0
134,191,120,0
130,185,105,1
199,110,172,1
192,110,190,1
195,122,174,1
121,175,132,1
