z1,z2,z3,nondominated
1733,1002,1459,1
1333,1620,1759,0
1809,1359,1363,0
1149,1718,1272,0
1408,1384,1635,0
1877,1038,1879,0
1510,1649,1133,0
1013,1387,1671,1
1663,1767,1452,0
1378,1143,1610,0
1659,1995,1368,0
1038,1350,1778,1
1309,1837,1980,0
1378,1051,1607,0
1902,1957,1082,0
1324,1558,1110,0
1824,1819,1810,0
1270,1204,1140,0
1127,1786,1356,0
1385,1696,1069,0
1211,1314,1594,0
1466,1059,1704,0
1504,1450,1903,0
1128,1679,1844,0
1162,1267,1347,0
1623,1679,1147,0
1441,1839,1332,0
1403,1093,1848,0
1086,1763,1623,0
1889,1300,1253,0
1816,1771,1625,0
1111,1555,1149,0
1706,1229,1560,0
1681,1380,1446,0
1601,1275,1907,0
1019,1876,1293,1
1940,1848,1065,0
1469,1019,1924,1
1564,1698,1992,0
1997,1596,1051,0
1926,1343,1900,0
1411,1619,1481,0
1690,1697,1256,0
1656,1692,1429,0
1704,1567,1638,0
1893,1521,1652,0
1998,1361,1838,0
1358,1623,1508,0
1526,1656,1268,0
1011,1597,1594,0
1662,1083,1664,0
1445,1608,1456,0
1041,1891,1585,0
1674,1208,1877,0
1509,1140,1572,0
1756,1912,1592,0
1395,1694,1350,0
1040,1985,1339,0
1644,1361,1540,0
1712,1041,1728,0
1583,1841,1872,0
1076,1030,1089,1
1845,1161,1025,0
1915,1005,1721,0
1018,1973,1172,1
1025,1374,1149,1
1673,1935,1239,0
1963,1103,1046,0
1203,1657,1607,0
1220,1940,1689,0
1843,1092,1111,0
1616,1741,1226,0
1122,1100,1013,1
1652,1363,1223,0
1557,1695,1138,0
1779,1947,1954,0
1324,1568,1606,0
1339,1190,1594,0
1209,1741,1300,0
1666,1634,1543,0
1231,1982,1034,0
1357,1199,1706,0
1787,1992,1573,0
1972,1408,1111,0
1034,1853,1984,0
1892,1294,1857,0
1099,1927,1947,0
1338,2000,1915,0
1459,1339,1016,0
1012,1025,1885,1
1238,1933,1388,0
1590,1258,1067,0
1722,1199,1003,1
1248,1392,1360,0
1011,1508,1479,1
1549,1784,1065,0
1789,1162,1817,0
1683,1884,1451,0
1469,1219,1863,0
1258,1945,1389,0
3419,3593,3423,0
3191,3526,3139,0
3738,3363,3235,0
3368,3905,3714,0
3570,3929,3510,0
3453,3257,3010,0
3083,3190,3859,0
3025,3762,3307,0
3553,3962,3720,0
3987,3728,3679,0
