z1,z2,z3,nondominated
1998,1306,1274,1
1091,1658,1859,1
1575,1567,1847,1
1822,1702,1425,1
1965,1387,1432,1
1519,1105,1935,1
1475,1429,1943,1
1857,1117,1669,1
1034,1779,1736,1
1617,1138,1894,0
1224,1647,1886,1
1957,1442,1410,1
1674,1819,1495,1
1888,1529,1528,1
1840,1216,1712,0
1901,1534,1491,1
1345,1943,1522,1
1550,1928,1137,1
1107,1436,1962,1
1875,1179,1658,1
1417,1981,1257,1
1460,1332,1965,1
1533,1931,1111,1
1848,1654,1044,1
1485,1930,1462,1
1859,1573,1545,1
1576,1164,1920,1
1781,1743,1056,1
1941,1523,1152,1
1659,1317,1875,0
1573,1401,1910,1
1212,1677,1865,0
1885,1623,1106,1
1174,1962,1473,1
1145,1373,1982,1
1772,1378,1773,0
1827,1516,1649,1
1990,1356,1312,0
1697,1810,1031,1
1837,1662,1471,1
1490,1142,1952,1
1572,1236,1927,1
1830,1071,1690,1
1652,1291,1882,0
1373,1558,1923,0
1941,1398,1501,1
1728,1718,1588,1
1751,1784,1413,1
1374,1989,1266,1
1831,1701,1104,1
1764,1529,1719,1
1573,1926,1282,1
1766,1776,1109,1
1349,1507,1948,0
1579,1773,1675,1
1526,1940,1151,1
1739,1773,1473,1
1897,1411,1593,1
1778,1569,1676,1
1297,1895,1630,0
1645,1367,1877,0
1523,1631,1835,1
1981,1383,1350,1
1783,1736,1043,1
1349,1983,1372,1
1673,1553,1790,1
1890,1603,1079,1
1763,1026,1749,1
1695,1646,1706,1
1325,1996,1221,1
1878,1631,1098,1
1415,1974,1359,1
1678,1279,1865,0
1354,1620,1894,1
1784,1765,1360,0
1690,1550,1778,1
1702,1534,1776,1
1138,1768,1781,1
1990,1344,1173,1
1209,1964,1477,0
1482,1414,1944,1
1758,1559,1707,1
1982,1258,1412,1
1132,1415,1972,1
1325,1820,1732,1
1477,1951,1387,1
1349,1895,1619,0
1491,1960,1267,0
1228,1878,1660,1
1601,1493,1867,1
1979,1395,1149,1
1672,1792,1551,1
1603,1226,1911,0
1881,1417,1619,0
1347,1215,1993,1
1913,1214,1600,1
1916,1587,1324,1
1970,1418,1378,1
1558,1871,1537,1
1349,1435,1970,1
1412,1976,1345,1
1667,1873,1280,0
1705,1741,1588,1
1300,1493,1958,1
1540,1635,1825,1
1798,1473,1711,1
1586,1917,1178,1
1450,1780,1742,0
1428,1577,1901,1
1777,1738,1466,1
1171,1798,1756,0
1862,1640,1440,1
1390,1303,1985,1
1650,1037,1848,1
1658,1604,1771,1
1077,1541,1919,1
1973,1367,1414,1
1704,1824,1413,0
1114,1499,1944,1
1932,1322,1554,0
1372,1404,1974,1
1551,1642,1814,1
1583,1866,1519,1
1682,1860,1316,1
1677,1230,1866,0
1682,1735,1625,1
1809,1573,1633,1
1319,1611,1904,1
1881,1417,1619,0
1698,1834,1109,0
1651,1737,1655,1
1651,1716,1680,1
1458,1454,1941,1
1335,1601,1907,1
1723,1711,1605,1
1772,1244,1788,0
1683,1563,1776,1
1228,1392,1986,0
1878,1243,1661,0
1716,1786,1490,1
1452,1891,1583,0
1889,1139,1626,1
1517,1910,1487,1
1669,1173,1867,0
1488,1603,1867,1
1670,1849,1417,1
1313,1961,1479,1
1928,1131,1549,1
1393,1941,1503,1
1633,1248,1895,0
1244,1989,1376,1
1545,1784,1687,1
1038,1889,1580,1
1782,1686,1548,1
1995,1276,1335,1
1432,1236,1978,0
1391,1227,1986,1
1631,1633,1770,1
1491,1715,1786,1
1649,1873,1124,1
1367,1177,1987,1
1432,1236,1978,0
1603,1029,1874,1
1768,1214,1791,0
1377,1989,1224,1
1521,1103,1934,1
1910,1214,1604,1
1729,1819,1345,0
1179,1800,1755,0
1491,1960,1267,0
1639,1763,1634,1
1823,1079,1703,1
1994,1341,1282,1
1644,1298,1886,0
1446,1426,1952,1
1285,1531,1944,0
1354,1312,1990,1
1208,1698,1850,1
1224,1966,1473,0
1427,1663,1851,1
1434,1587,1894,1
1819,1727,1357,1
1518,1895,1523,1
1681,1192,1861,0
1827,1552,1621,1
1833,1301,1719,0
1410,1389,1969,1
1501,1747,1753,1
1571,1897,1453,1
1776,1764,1396,1
1405,1231,1984,1
1768,1287,1791,0
1263,1563,1932,0
1879,1386,1636,1
1673,1213,1868,0
1921,1510,1463,1
3319,3997,3271,0
3999,3275,3283,0
3400,3690,3839,0
3260,3638,3892,0
3915,3566,3110,0
3436,3803,3721,0
3745,3658,3639,0
3478,3513,3914,0
3679,3137,3855,0
3246,3830,3726,0
3431,3770,3759,0
3401,3709,3824,0
3595,3504,3865,0
3289,3947,3524,0
