z1,z2,z3,nondominated
569,24,719,0
224,300,464,0
435,680,74,0
560,200,278,0
103,880,396,0
404,866,96,0
156,733,295,0
919,367,129,0
397,496,141,0
239,718,203,0
405,832,90,0
226,280,494,0
275,733,171,0
621,558,38,0
443,420,152,0
332,876,141,0
56,735,469,0
39,733,516,0
39,733,516,0
313,915,165,0
16,648,641,0
83,658,421,0
291,673,163,0
301,901,170,0
966,134,383,0
390,222,360,0
194,949,289,0
302,289,367,0
890,538,46,0
424,93,597,0
776,69,440,0
419,543,111,0
388,459,162,0
522,116,423,0
175,884,289,0
623,339,137,0
324,440,218,0
735,282,165,0
866,199,256,0
719,328,132,0
217,642,236,0
374,105,697,0
202,296,517,0
123,893,366,0
200,248,829,0
440,222,319,0
801,514,41,0
723,38,520,0
602,631,26,0
74,1,72,1
57,38,13,1
11,39,62,1
68,81,1,1
85,29,18,1
31,15,78,1
51,5,74,1
