z1,z2,z3,nondominated
-35,-530,-788,1
-173,-627,-289,1
-271,-341,-345,1
-384,-157,-476,1
-478,-87,-535,1
-186,-293,-566,1
-77,-430,-673,1
-378,-758,-100,0
-532,-558,-60,1
-580,-530,-55,1
-150,-314,-644,1
-765,-66,-446,1
-648,-294,-164,1
-217,-292,-491,1
-17,-596,-739,1
-457,-82,-582,1
-342,-505,-172,1
-195,-868,-261,1
-59,-534,-558,1
-105,-790,-372,1
-398,-889,-104,1
-733,-1,-764,1
-159,-491,-370,1
-755,-296,-154,1
-751,-413,-81,1
-792,-8,-654,1
-522,-116,-423,1
-986,-185,-319,1
-963,-280,-207,1
-435,-925,-93,1
-645,-168,-290,0
-361,-240,-363,1
-42,-670,-518,1
-62,-838,-468,1
-103,-880,-396,1
-375,-110,-645,1
-376,-709,-102,0
-405,-567,-111,1
-283,-191,-578,1
-824,-90,-403,1
