z1,z2,z3,nondominated
-1124,-1947,-1477,1
-1502,-1328,-1545,0
-1402,-1652,-1658,0
-1414,-1849,-1825,1
-1592,-1171,-1163,0
-1629,-1275,-1588,0
-1478,-1502,-1431,0
-1879,-1952,-1153,1
-1124,-1076,-1642,0
-1117,-1858,-1565,1
-1695,-1041,-1032,0
-1898,-1761,-1674,1
-1952,-1361,-1576,1
-1667,-1379,-1733,0
-1928,-1098,-1769,1
-1900,-1448,-1122,0
-1140,-1936,-1415,1
-1726,-1561,-1919,1
-1447,-1778,-1869,1
-1696,-1575,-1464,0
-1126,-1587,-1424,0
-1355,-1820,-1692,0
-1843,-1393,-1447,0
-1275,-1958,-1257,1
-1693,-1187,-1414,0
-1084,-1082,-1121,0
-1925,-1666,-1735,1
-1674,-1363,-1124,0
-1429,-1006,-1115,0
-1949,-1061,-1046,0
-1758,-1362,-1326,0
-1910,-1593,-1494,0
-1228,-1460,-1942,1
-1856,-1501,-1618,0
-1694,-1554,-1439,0
-1122,-1562,-1416,0
-1485,-1036,-1494,0
-1193,-1547,-1852,0
-1436,-1097,-1954,1
-1352,-1312,-1600,0
