z1,z2,z3,nondominated
-911,-965,-304,1
-369,-768,-988,1
-126,-406,-385,0
-846,-422,-778,1
-973,-208,-167,1
-781,-608,-82,0
-50,-28,-758,0
-816,-20,-971,1
-445,-412,-55,0
-80,-821,-305,0
-200,-858,-397,1
-156,-447,-255,0
-403,-254,-708,0
-423,-764,-452,1
-893,-576,-635,1
-487,-171,-69,0
-96,-912,-457,0
-566,-601,-647,1
-716,-408,-999,1
-916,-970,-111,1
-284,-807,-667,1
-31,-772,-768,1
-97,-998,-720,1
-297,-603,-998,1
-148,-591,-190,0
-2,-877,-857,1
-462,-801,-375,1
-865,-297,-501,0
-122,-857,-338,0
-493,-653,-654,1
-363,-380,-352,0
-23,-671,-62,0
-576,-321,-906,0
-414,-307,-637,0
-278,-445,-653,0
-552,-245,-904,0
-503,-175,-895,0
-214,-98,-935,0
-62,-913,-454,0
-676,-567,-917,1
