z1,z2,z3,nondominated
-4,-3,-9,1
-3,-4,-9,1
-6,-8,-1,0
-5,-5,-2,0
-4,-3,-4,0
-2,-4,-7,0
-8,-4,-2,0
-2,-4,-8,0
-3,-4,-5,0
-5,-1,-7,0
-7,-3,-3,1
-5,-3,-4,1
-6,-2,-6,1
-3,-3,-8,0
-2,-4,-7,0
-5,-9,-2,1
-5,-2,-7,1
-1,-6,-8,0
-8,-6,-1,1
-6,-4,-2,0
-3,-4,-4,0
-8,-4,-2,0
-1,-8,-6,1
-3,-8,-3,0
-6,-3,-3,0
-6,-2,-4,0
-5,-4,-3,0
-2,-7,-4,0
-5,-1,-8,1
-8,-4,-2,0
-2,-5,-9,1
-4,-6,-3,0
-6,-1,-7,0
-6,-5,-2,0
-4,-6,-3,0
-1,-5,-9,0
-2,-8,-4,1
-8,-1,-7,1
-7,-1,-6,0
-9,-1,-6,1
-7,-1,-7,0
-1,-7,-9,1
-6,-8,-1,0
-7,-5,-2,1
-3,-9,-3,1
-5,-4,-3,0
-3,-4,-5,0
-4,-8,-2,0
-3,-4,-5,0
