z1,z2,z3,nondominated
1925,1326,1796,0
1698,1220,1935,0
1831,1254,1857,0
1874,1311,1793,0
1903,1172,1739,0
1894,1177,1803,0
1061,1792,1219,0
1846,1261,1674,0
1858,1267,1859,0
1754,1187,1755,0
1240,1802,1105,0
1901,1147,1880,0
1146,1781,1325,0
1253,1721,1290,0
1226,1891,1124,0
1688,1253,1922,0
1747,1216,1785,0
1124,1826,1265,0
1158,1692,1280,1
1858,1165,1960,0
1905,1237,1717,0
1149,1739,1154,0
1946,1219,1898,0
1030,1934,1213,0
1243,1677,1229,0
1280,1931,1244,0
1813,1170,1685,0
1787,1227,1951,0
1727,1070,1806,0
1898,1171,1899,0
1866,1061,1809,0
1039,1815,1311,0
1795,1001,1783,1
1714,1112,1935,0
1691,1316,1841,0
1176,1688,1257,1
1032,1737,1171,0
1850,1012,1888,0
1678,1056,1901,1
1043,1788,1139,0
1064,1826,1059,1
1288,1884,1044,1
1692,1321,1787,0
1866,1226,1897,0
1919,1308,1761,0
1026,1724,1171,1
1802,1100,1970,0
1248,1909,1045,0
1678,1254,1742,1
1193,1672,1209,1
1138,1882,1201,0
1877,1227,1721,0
1782,1213,1737,0
1955,1294,1934,0
1708,1040,1671,0
1745,1208,1756,0
1180,1697,1079,1
1001,1964,1222,1
1821,1126,1747,0
1807,1037,1795,0
1786,1274,1974,0
1119,1952,1113,0
1022,1903,1315,0
1040,1953,1031,1
1223,1860,1045,1
1916,1252,1962,0
1689,1166,1744,1
1072,1789,1070,1
1827,1111,1847,0
1156,1962,1308,0
1214,1954,1315,0
1773,1232,1690,0
1735,1087,1871,0
1987,1043,1909,0
1698,1033,1670,1
1256,1924,1111,0
1093,1728,1205,0
1785,1292,1872,0
1870,1114,1739,0
1706,1161,1947,0
1035,1712,1107,1
1235,1735,1308,0
1032,1724,1258,0
1919,1312,1977,0
1735,1137,1800,0
1106,1974,1175,0
1773,1294,1713,0
1716,1163,1835,0
1727,1129,1827,0
1057,1715,1073,1
1120,1765,1322,0
1929,1274,1740,0
1168,1838,1331,0
1787,1017,1834,1
1814,1257,1735,0
1247,1927,1289,0
1071,1834,1330,0
1015,1901,1128,1
1905,1101,1901,0
1200,1778,1185,0
3902,3078,3759,0
3921,3147,3874,0
3210,3684,3296,0
3160,3951,3329,0
3744,3158,3716,0
3155,3792,3130,0
3011,3675,3114,0
3259,3801,3081,0
3780,3149,3727,0
3184,3920,3220,0
