z1,z2,z3,nondominated
-1948,-1667,-1555,1
-1219,-1400,-1815,0
-1628,-1266,-1927,1
-1371,-1043,-1703,0
-1561,-1768,-1907,1
-1916,-1515,-1726,1
-1086,-1859,-1307,0
-1624,-1482,-1861,1
-1790,-1329,-1432,0
-1151,-1543,-1695,0
-1695,-1004,-1106,0
-1576,-1454,-1331,0
-1720,-1569,-1245,0
-1099,-1961,-1864,1
-1793,-1444,-1018,0
-1693,-1891,-1804,1
-1477,-1302,-1773,0
-1541,-1415,-1798,0
-1058,-1103,-1462,0
-1619,-1699,-1683,0
-1120,-1538,-1906,0
-1342,-1972,-1235,0
-1594,-1894,-1312,0
-1305,-1458,-1945,0
-1154,-1755,-1911,0
-1041,-1026,-1476,0
-1311,-1661,-1968,1
-1577,-1272,-1364,0
-1050,-1552,-1078,0
-1269,-1893,-1978,1
-1377,-1629,-1810,0
-1775,-1150,-1188,0
-1462,-1751,-1314,0
-1782,-1943,-1057,0
-1209,-1579,-1395,0
-1272,-1415,-1853,0
-1932,-1096,-1364,0
-1687,-1348,-1138,0
-1496,-1813,-1649,0
-1724,-1300,-1380,0
-1480,-1667,-1919,1
-1121,-1037,-1087,0
-1465,-1515,-1801,0
-1187,-1526,-1977,0
-1361,-1644,-1566,0
-1733,-1048,-1309,0
-1295,-1991,-1601,1
-1975,-1979,-1426,1
-1423,-1771,-1824,1
-1656,-1989,-1343,1
-1233,-1809,-1427,0
-1193,-1902,-1993,1
-1619,-1462,-1093,0
-1031,-1721,-1484,0
-1283,-1409,-1903,0
-1297,-1006,-1193,0
-1768,-1141,-1791,0
-1885,-1676,-1013,0
-1894,-1206,-1793,0
-1073,-1444,-1085,0
-1083,-1190,-1859,0
-1894,-1659,-1847,1
-1533,-1803,-1636,0
-1763,-1591,-1613,0
-1164,-1206,-1267,0
-1376,-1009,-1050,0
-1419,-1111,-1020,0
-1757,-1367,-1624,0
-1155,-1984,-1149,0
-1048,-1853,-1801,0
-1961,-1322,-1898,1
-1231,-1967,-1310,0
-1052,-1534,-1388,0
-1335,-1793,-1236,0
-1718,-1421,-1158,0
-1752,-1063,-1783,0
-1365,-1640,-1470,0
-1763,-1696,-1592,1
-1573,-1298,-1326,0
-1628,-1244,-1632,0
-1611,-1383,-1966,1
