z1,z2,z3,nondominated
-1378,-1949,-1489,1
-1145,-1548,-1930,1
-1640,-1069,-1865,1
-1972,-1398,-1390,1
-1570,-1189,-1926,1
-1991,-1368,-1249,1
-1226,-1678,-1866,1
-1111,-1887,-1621,1
-1525,-1841,-1621,1
-1349,-1904,-1604,1
-1563,-1446,-1903,1
-1861,-1447,-1638,1
-1810,-1154,-1739,1
-1552,-1936,-1224,1
-1075,-1692,-1830,1
-1881,-1552,-1522,1
-1392,-1243,-1986,1
-1678,-1441,-1835,1
-1953,-1512,-1260,1
-1984,-1373,-1157,1
-1605,-1162,-1904,1
-1745,-1658,-1639,1
-1935,-1539,-1348,1
-1162,-1401,-1979,1
-1152,-1430,-1971,1
